,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
4081,E02004182,-0.06305358649885781,-0.0,-0.0,-13.06054835723205,0.37352680310324154,-0.09655879717551319,-5.991172013962274,-0.5967395136243046,2.2328719279322016,3.507014144242137,0.0,-0.48706931958434074,0.0,-1.6111039568923142,0.0,-8.528048178357873,-103.13310162956925
4082,E02004183,0.18149762517164156,0.2170140383282393,-0.0,-3.0225997502030544,0.6379902363787222,-0.09431088570297097,-6.934831193782131,-1.2108179769466079,2.7360456071259764,2.7550810251699156,0.0,-0.8886631733513408,0.0,-2.161122525811711,0.0,-7.955167189867383,-61.63666816582666
4083,E02004184,0.5147885574487436,-0.0,-0.0,-1.3729441315426023,-0.5922892288664808,-0.06536469472374754,-7.127067160486496,-0.3567654507779745,2.630014127954274,2.7563818906819093,0.0,-0.46029242241536533,0.0,-2.7857551232051985,0.0,5.948763916606747,-50.12151754403581
4084,E02004185,-0.06305358649885781,-0.0,-0.0,9.425163575233297,1.6496722928400407,-0.026898139181077613,-6.512352047254138,0.9708103515833046,0.5935063208796337,-1.2611569496268944,0.0,0.9336900619495404,0.0,0.04955910237066667,0.0,5.941713357716097,39.83996438814245
4085,E02004186,1.1778563597335578,0.2170140383282393,-0.0,11.239770997097382,1.7003893250173945,-0.08253815333520492,-6.808344062871084,-0.7807419667597371,1.4629972762755505,-0.1672350248131699,0.0,-0.10920039840696066,0.0,-0.3126677551830882,0.0,-6.476127999232963,28.22356263273784
4086,E02004187,-0.7841465074215875,0.2170140383282393,-0.0,6.467201438269625,3.2747774500622944,-0.05135924081301349,-6.2619191656857165,-6.513415054462935,-1.4144523779794513,1.9313691553092334,0.0,2.0183475023527024,0.0,1.9881408319129432,0.0,8.468328950400538,-55.52784974011927
4087,E02004188,-2.3176956076314563,0.22606240134676725,-0.0,12.49893863851769,4.213491096825587,-0.06919753374516438,-6.9612995606242905,-6.320557281615258,-2.490090292012676,-0.7510631416113095,0.0,2.9812245167070563,0.0,2.9769445089701616,0.0,4.116067054377176,-66.10252585477316
4088,E02004189,0.8633434721384006,-0.0,-0.0,16.22923630592867,1.5074048847637462,-0.07478539230674988,-5.7070761260321765,0.20501204882166962,0.0710618448639513,0.03007465985364069,0.0,1.3976569521051885,0.0,0.10509532469994007,0.0,9.131811505550653,23.046772175536482
4089,E02004190,-0.1933878183465756,0.2170140383282393,0.06764793275947148,12.766167458088237,3.4617866691157855,-0.0186248879405138,-3.9021628583264594,-6.35554105866788,-1.7865149997370398,-1.4270639737229003,0.0,1.8571345373186912,0.0,0.9925873665315488,0.0,8.480680945075962,0.7078914553744046
4090,E02004191,1.2204342238328114,0.2170140383282393,-0.0,-3.467022875670267,2.7163872050555886,0.0029685257380742402,2.386711606286726,-4.525431201858471,0.8231276279962122,2.712737282887414,0.0,0.6526408215086081,0.0,-0.9892996171845893,0.0,1.6358002371366673,-100.28381184606839
