,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_taxi_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
0,3.625939857190205,1.8202411915958274,3.529934916268792,-2.0786857999268484,1.0945447029613251,1.9657252416179116,0.7568256958036815,0.058967209267465515,1.1864060110130181,-0.8395746195620407,1.2752848402335124,2.541450914651818,1.4592271555764502,,1.4817878022770177,,-1.3378805791808708,,-0.9411096431323368,-2.112125698386367
1,-0.963892213891732,-0.5795372077311381,-0.2832984747187976,-1.0091712239055375,-1.0090403460128385,1.9574054807362666,1.1087066738963545,1.2225311275910298,1.0510595521542707,0.4988618020383102,-0.5349296277621833,-0.9843093689646734,0.22822614567084087,,-0.45678873706069606,,0.3866526944835617,,-0.4435014639646924,-1.1116777051738818
2,-1.1316526452888953,-0.5795372077311381,-0.2832984747187976,-0.6236870306491373,-0.7802415953591003,1.9438473374686545,1.734369698397918,0.8284506258767053,0.38037337591052606,-0.05396794249165866,-1.106923797446927,-0.5405331571286102,0.12801567413893292,,-0.7609071739826064,,0.4142247695685998,,-0.4452790430252689,-1.374802785252363
3,-1.619346267280384,-0.5795372077311381,-0.2832984747187976,-0.10658049124481422,-1.025167182717572,1.9232256493979933,1.4955767457493467,0.7530780137535705,0.8040758264546131,0.9373804022505441,-0.5337470054408394,-0.2926588946561608,0.08852143860758882,,-0.5551218596456445,,-0.23749506915992927,,-0.5146615123166307,-0.9634510593246686
4,-1.9800262010093956,-0.5795372077311381,-0.2832984747187976,-0.7965776236172055,-1.0657200182097497,1.9415461383889234,1.416713619244803,1.2501957617659698,0.49719931049218513,0.5761364755852992,-0.2807873875102406,-0.6613331042872497,-2.0804096351420847,,-0.9987894830244709,,0.1356780358590719,,-0.4844648441747934,-1.195965108979833
5,-0.807872676778254,-0.5795372077311381,-0.2832984747187976,-1.3065912670783117,-1.550971124673857,1.9670425453299216,1.1238724951882746,1.288457886375138,0.45367213068748546,0.6804070584377669,-0.4447032046091096,-0.5042886205980958,-1.1013037321679122,,-1.6115210264269706,,-0.3314950329712705,,-0.4969473733311448,-1.3252110168591011
6,-0.807872676778254,-0.5795372077311381,-0.2832984747187976,-1.0681486941383684,-1.5099367759116444,1.961494270760947,1.301298897047712,1.186862532275161,-0.3087284449363404,0.961758047612735,-0.4555882900515402,-0.7399622594567317,-0.5148671698760471,,-1.191106298305482,,-0.07938922242413655,,-0.5493221835056702,-1.236884035752685
7,-1.5122660530170524,-0.5795372077311381,-0.2832984747187976,-0.9822254405220765,-0.9947014059158061,1.9633254009253522,1.335670997512937,1.3070194913571729,0.025973782150156593,1.3037142659791605,-0.24180189246558823,-1.441850493688854,-0.38320791385627784,,-0.30579439895459265,,0.013419301591251114,,-0.5567146176189014,-1.3530354653137553
8,-2.425445605680257,-0.5795372077311381,-0.2832984747187976,-1.080287101876874,-1.761823653696523,1.976323893246579,1.1965518105546806,0.9834838853125071,0.40851967355742475,0.07943527887673388,-0.8317927303324261,-0.4322317650695213,0.28403600468178225,,-1.1720219287671916,,0.2900668209541594,,-0.5061049912451309,-1.4235951262773576
9,-1.4104830106146664,-0.5795372077311381,3.529799553194163,-0.48852183162508633,-0.7924251176480048,1.9783873675202954,1.28494815781992,0.6527090576642778,0.8399758162515465,-0.05324208567919905,-0.28385271199747814,-0.6728705140263128,-0.23736862744840215,,-0.2184622942967848,,-0.4835892460732639,,-0.5033375018453949,-1.4866186162375143
10,-1.5122660530170524,-0.5795372077311381,3.529799553194163,-0.31901120472588795,-0.5680556352745167,1.9768885000515726,1.428219394167106,0.5099899886132641,1.1432948568847185,-0.8985090355531495,-0.6851383896196205,-0.7864673473046857,-0.8387202589463864,,-0.7218968535845804,,-0.36128831193589084,,-0.6415276231718374,-1.468704450680718
11,-1.619346267280384,-0.5795372077311381,3.529799553194163,-0.9773711686040288,-1.436059465915247,1.9759974379728211,1.1856832450239614,0.7718674107357721,-0.24060509790651805,0.8149476440004445,-0.32506110706060265,-0.9463638353563536,0.7313698003451347,,-1.1219383010562745,,0.5943776870352375,,-0.5976688318617972,-1.3053692451220782
12,-0.963892213891732,-0.5795372077311381,3.529799553194163,-1.1466295599053955,-1.2692342570448012,1.974052006689222,1.2741975176398994,1.010110831072688,0.27357564481603547,0.7631341822619534,-0.6357731552882012,-0.1987129321987863,-1.1632912438995373,,-0.6190391697141512,,0.5845450398655115,,-0.5492900032005128,-1.4825824608240064
13,-1.046177473082034,-0.5795372077311381,-0.2832984747187976,-1.5167251676396627,-1.5231459081484167,1.972848229947497,1.268360656045184,1.125060640105855,0.17186434187376037,0.4466140644920975,0.5236045757538361,-0.5269956553987878,0.9188003726862431,,-0.561907605157662,,0.4029662039763851,,-0.4451379420645516,-1.506000366603663
14,-0.5921492536640351,1.7057637046951224,3.529799553194163,-1.9796560689424012,-1.336392469700803,1.9859616709379817,1.625425900805061,0.9895551691172183,0.016639518610776262,-1.377508040439069,-1.1384251516283648,-0.4017328324289456,-0.04043026446470383,,-0.4555016731466265,,0.1979622881148108,,-0.664091321118741,-1.985477447855948
15,-2.1169199244748436,-0.5795372077311381,-0.2832984747187976,-1.122688405882567,-0.6820444701931573,1.9821063774410226,1.51246186419546,0.7497289861135072,-0.5155345159756374,-0.9822435633369611,-1.0333503024709267,-0.11590584470871683,-0.5505459900742175,,-0.07907174640434039,,0.08455732945474626,,-0.6528486366634197,-1.8011434946982947
16,-1.220619528322555,-0.5795372077311381,-0.2832984747187976,-1.2714331409069104,-1.277693061626581,1.9771007916267263,1.3100562523784183,0.8623641192868771,-0.053287327445701714,0.6092934671747481,-0.3465926409386083,-0.906182931830601,-0.9403119166255507,,-0.7319557868256732,,-0.110353179945002,,-0.5646159209935143,-1.449613876130023
17,-0.4586450578286733,1.7057637046951224,-0.2832984747187976,-0.7919151885181338,-1.6746957907685112,1.9766747647259997,1.1892685964118626,0.7265210291443363,-0.5494586777548016,1.3836121189665547,-0.1697531709372059,-0.48119601080098245,0.5317157666995831,,-0.8466402455016409,,0.6847520538199532,,-0.4679286401024317,-1.374334542957294
18,0.7134191372136752,-0.5795372077311381,-0.2832984747187976,-1.2928203625617665,-0.6387169359315664,1.977352192400114,1.4357381697615261,0.9359447251170873,-0.1321522520481506,-0.8159191569879458,-0.2053687475923804,-0.3343358710434412,1.089716672710453,,-0.7506342466520279,,0.703254064713324,,-0.5742579474255722,-1.6739555479847399
19,-0.4586450578286733,-0.5795372077311381,-0.2832984747187976,-1.0040693759239383,-0.7099850682634072,1.96844024324601,1.2428194910718486,1.04986229582357,-0.12538904997072664,0.4631900645443608,-0.4174808648231863,-0.2910873114056007,0.3561736487262503,,-1.0284301119282386,,0.8919867427872286,,-0.45721432352767905,-1.3954080435375413
20,-1.8522909112969708,-0.5795372077311381,-0.2832984747187976,-1.821044358213429,-0.633003582607247,1.981451396424775,1.5107951065026937,1.1884766520170733,-0.11806035774407599,-1.7459853430495509,-0.46410988439734974,-0.18998643987885686,-0.03142253453943704,,-0.22417826502761934,,0.7749739065302541,,-0.6030433155801326,-1.8919720776788271
21,-0.3945963335364767,-0.5795372077311381,-0.2832984747187976,-1.507966779546257,-0.5753224923465238,1.971617397217233,1.4491864411576363,1.2660401663230936,-0.4696462271502095,-0.38492282788222276,0.2905702551225461,-1.0100159894520815,0.09749079283574115,,-1.0251265918487995,,0.9622969676234472,,-0.5182621635587955,-1.6271075302174123
22,0.7134191372136752,-0.5795372077311381,3.529799553194163,0.2155137705970271,1.109114901653156,1.9769263112659363,0.4776685479344235,0.022252125447662925,0.3596073031879866,0.6170338056642214,-0.28166082481418503,0.07861016576829653,-0.5640063456761073,,-0.9551929913831012,,0.06115779041684468,,-0.5445969315887615,-1.4596170999118236
23,-0.6618505961999797,-0.5795372077311381,-0.2832984747187976,-0.28545355253039817,0.659153371313204,1.9569039548772256,1.4082891342964992,0.5872386018791701,0.25053318050797135,1.0620863712709705,-0.6821264793771485,-0.8962338225115235,-0.743024403204531,,-1.2667992067840224,,-0.2060569413344146,,-0.5578823904151022,-1.269412507866754
24,-2.1169199244748436,-0.5795372077311381,-0.2832984747187976,0.5787897176501043,0.5439106804627467,1.9656494233102801,1.0940681692949221,0.1326320589391633,0.9679645933284482,0.7966391864613667,-1.487615721044959,-1.1453084127564643,0.5555818573967679,,-0.9281709052763307,,0.7685330922642424,,-0.4423216878331174,-0.9880682219453519
25,-1.3134272532197553,-0.5795372077311381,-0.2832984747187976,-0.4973769242559716,0.17727368746617872,1.9666273727833874,0.3917538272202718,0.9099414419852206,0.48321209565920364,0.7583321356131422,-1.3003797669620802,-0.2360011172194141,0.4111463704195336,,-1.485242941820189,,-0.32984190140511666,,-0.5405848511095163,-1.1183210131675518
26,-0.963892213891732,1.7057637046951224,-0.2832984747187976,0.29163231340747037,0.9217833522611498,1.9529437165497014,1.510643620449573,0.31593228898638,0.23591835032356018,0.6109318643563613,-1.030094726417681,-1.1193496114984207,-1.2868204802981165,,-1.1442435918652816,,-0.3780899125777046,,-0.5938281614928218,-1.2496683989604205
27,-0.963892213891732,-0.5795372077311381,-0.2832984747187976,-0.27852293780883813,0.12249210552773358,1.9412724226786515,1.592639642063191,0.5449503854656079,0.05441545816777537,0.29853999090419936,-0.9394982835675718,-0.5168122292313,0.7821300696745725,,-0.825596173693737,,-0.3661457006703302,,-0.62498643078234,-1.2029261784500165
28,0.5436814277521529,-0.5795372077311381,-0.2832984747187976,0.7635477757810446,1.4170828952896142,1.9605876019714987,0.5709687491113078,0.0845819940623417,-0.03194388816438642,0.23124611445531537,-1.3456751167467773,-1.3999420167150138,0.6004382476953788,,-0.7815751489027765,,0.1037799817920312,,-0.4302913523790301,-0.9473228149333142
29,-0.09741745945377644,1.7057637046951224,3.529799553194163,0.07775553919265374,1.068240581605722,1.9783971263629005,1.0555549240328346,0.548107583400289,0.10513868081044542,0.7319259528175498,-0.6657664298312204,-1.3235350141014188,0.4648312585576221,,-1.6446399993113077,,0.6635223359694605,,-0.5862550567318752,-1.580174400777875
