origin_msoacode,avg_time_from_origin_bus_UNWEIGHTED,"Bus, minibus or coach",cumulative_time_bus,avg_time_bus
E02000565,314.3285548,1144,29233.7256,25.55395594
E02000566,310.2721272,562,11938.48174,21.24285007
E02000567,313.8260098,1673,43522.27932,26.01451244
E02000568,304.447691,783,18412.9882,23.51594916
E02000569,311.9204565,1234,26885.54126,21.78731058
E02000570,308.2668487,911,20909.15695,22.95187371
E02000571,309.2540475,1065,23652.89712,22.20929307
E02000572,306.9859326,757,16637.59043,21.97832289
E02000573,306.1391647,1042,20651.80091,19.81938667
E02000574,305.769693,804,17410.38926,21.65471301
E02000575,303.9297603,897,19003.90582,21.18607115
E02000576,308.9327159,673,16656.08438,24.74901097
E02000577,299.4373329,661,18324.84565,27.72291323
E02000578,297.1609227,508,14649.41988,28.8374407
E02000579,295.1055229,562,16422.39222,29.22133846
E02000580,293.7997484,685,18651.58957,27.22859792
E02000581,290.0899908,496,12542.4069,25.28711068
E02000582,293.7893479,445,10450.25716,23.48372395
E02000583,289.9589383,319,8267.464984,25.91681813
E02000584,291.294469,401,9343.222349,23.29980636
E02000585,289.9979561,465,11878.20888,25.54453522
E02000586,298.5071433,284,6093.946149,21.45755686
E02000587,295.6186057,336,8378.93386,24.93730315
E02000588,303.0656139,370,7798.097558,21.07593935
E02000589,300.2326711,214,5075.796493,23.7186752
E02000590,299.9862841,398,9039.668351,22.71273455
E02000591,299.5606076,307,7730.589672,25.18107385
E02000592,300.7094207,209,5168.09126,24.72770938
E02000593,301.2228936,259,6231.736073,24.06075704
E02000594,303.2698411,397,8028.180325,20.22211669
E02000595,304.9859105,544,14605.1385,26.84768107
E02000596,303.8585939,514,13872.3846,26.9890751
E02000597,303.5989637,760,22909.5429,30.14413539
E02000598,319.1626612,305,8760.50496,28.72296708
E02000599,319.4104433,303,8110.833932,26.76842882
E02000600,314.4590441,533,14360.73086,26.94320987
E02000601,312.0810671,387,10610.34892,27.41692228
E02000602,312.7211603,557,13534.12495,24.29824946
E02000603,315.9787248,495,12013.43664,24.26956898
E02000604,318.2428388,345,8397.212107,24.33974524
E02000605,319.2415824,327,6943.473075,21.23386261
E02000606,311.6418966,456,12587.91976,27.60508719
E02000607,317.01403,264,6911.919686,26.18151396
E02000608,318.3419567,354,8598.062801,24.288313
E02000609,317.9956526,294,7141.811018,24.29187421
E02000610,319.0549229,402,10057.69362,25.01913835
E02000611,322.1349279,253,5935.150523,23.45909298
E02000612,323.5972286,232,5986.825975,25.80528437
E02000613,321.5524189,473,12246.84606,25.89185213
E02000614,322.8985183,651,14800.56261,22.73511921
E02000615,326.5100566,414,10029.6421,24.22618866
E02000616,329.275524,316,8154.004919,25.80381304
E02000617,326.8417747,442,10387.86383,23.50195436
E02000619,306.1395047,967,23143.64377,23.93344754
E02000620,305.0387558,1082,24736.2234,22.8615743
E02000621,303.8320665,1144,25581.37563,22.36134233
E02000622,310.5936359,972,25982.33109,26.7307933
E02000623,311.2413941,919,26729.41292,29.08532418
E02000624,312.2152202,1153,31890.45066,27.6586736
E02000625,310.4497742,915,26310.03179,28.75413311
E02000626,318.4626599,1107,38202.00348,34.50948824
E02000627,310.3783337,726,20665.44702,28.46480306
E02000628,315.5959256,1192,41310.57099,34.65651929
E02000629,314.8248457,598,18084.20656,30.2411481
E02000630,310.5487159,717,20230.86823,28.21599475
E02000631,317.5027146,881,27092.19007,30.75163459
E02000632,315.6633428,666,18471.6823,27.7352587
E02000633,316.796317,807,24398.52679,30.23361436
E02000634,314.6110104,534,16161.8044,30.26555132
E02000635,318.4833543,761,24817.13692,32.61121803
E02000636,315.34224,279,8835.001863,31.66667334
E02000637,319.6965581,844,27792.17255,32.92911439
E02000638,322.1483305,1229,44274.07137,36.02446816
E02000639,321.2211713,1049,38503.24375,36.70471282
E02000640,319.7681658,380,11330.12616,29.81612148
E02000641,324.0661993,1126,41174.1886,36.56677496
E02000642,324.5714639,802,26940.15609,33.59121707
E02000643,323.9726759,831,30514.54604,36.72027201
E02000644,324.1931407,762,25876.91963,33.95921212
E02000645,326.3194547,703,24776.73037,35.24428218
E02000646,324.459159,889,32099.42522,36.10733996
E02000647,330.3018684,709,26805.7629,37.80784612
E02000648,332.0063973,729,29809.38502,40.89078879
E02000649,327.6395376,1074,41127.68553,38.29393438
E02000650,332.9894937,530,20723.23931,39.10045152
E02000651,330.4815575,559,21599.26039,38.63910624
E02000652,335.1825363,448,18741.07432,41.83275518
E02000653,322.7907433,737,24050.69672,32.63323843
E02000654,322.8526183,776,27939.46314,36.00446281
E02000655,322.551669,1187,38991.36682,32.84866624
E02000657,323.4827161,773,24923.38545,32.24241325
E02000658,323.2683439,902,29704.37433,32.93167886
E02000659,326.2131084,408,12739.39648,31.22401097
E02000660,324.1848354,493,16082.29226,32.62128247
E02000661,329.7563783,316,9667.02237,30.59184294
E02000662,326.4622582,647,22662.09506,35.02642204
E02000663,326.4313674,476,14909.53758,31.32255793
E02000664,328.072395,744,24706.24261,33.20731533
E02000665,329.1952942,408,12476.90598,30.58065191
E02000666,331.3715071,411,14814.9705,36.04615694
E02000667,333.4234519,353,11960.84334,33.88340891
E02000668,334.6298483,337,8871.683457,26.3254702
E02000669,334.2714172,466,16852.70468,36.16460232
E02000670,335.1947777,568,19378.8957,34.11777412
E02000671,335.9108709,525,19058.96504,36.30279056
E02000672,336.3589159,682,24328.77154,35.67268554
E02000673,332.035418,588,21639.66865,36.80215756
E02000674,335.8886454,581,19685.94968,33.8828738
E02000675,340.7606001,448,16313.97899,36.41513168
E02000676,337.8516038,520,17592.8777,33.83245712
E02000677,340.1402836,527,19556.99509,37.11004761
E02000678,343.082671,453,15069.87758,33.26683793
E02000679,337.3678575,511,20579.44342,40.27288341
E02000680,334.1559284,521,18739.74066,35.96879205
E02000681,338.8400567,585,19239.01895,32.88721187
E02000682,340.9079005,660,20303.57956,30.76299933
E02000683,340.6705579,469,15524.36945,33.10100095
E02000685,334.3875066,532,19049.7539,35.80780809
E02000686,339.0018179,478,17106.65267,35.7879763
E02000687,335.665289,420,13433.48587,31.98449017
E02000689,322.4477533,204,5656.726259,27.72905029
E02000690,320.6892609,59,2103.804254,35.65769922
E02000691,323.0250963,176,5408.933191,30.73257495
E02000692,322.5441233,129,4072.762253,31.57180041
E02000693,333.2084811,431,13316.39502,30.89650816
E02000694,328.9193383,220,5759.258568,26.17844804
E02000695,331.0594469,673,22493.93313,33.42337761
E02000696,334.2631639,567,18812.13982,33.17837711
E02000697,323.1831291,174,4612.263155,26.50725951
E02000698,322.6420975,183,3816.050006,20.85273227
E02000699,324.8520457,192,4732.614111,24.64903183
E02000700,328.1675342,495,13360.12048,26.99014239
E02000701,331.6559787,737,20922.73201,28.38905293
E02000702,336.0316427,588,19882.64567,33.81402325
E02000703,329.7390406,187,5321.434464,28.45686879
E02000704,322.8460714,303,7491.774668,24.72532894
E02000705,335.3711922,649,22260.49768,34.29968825
E02000706,331.8202425,747,22815.36885,30.54266245
E02000707,339.430494,743,28775.53068,38.72884345
E02000708,319.5279025,306,7585.275455,24.78848188
E02000709,328.0810151,275,6682.420359,24.2997104
E02000710,331.5212472,454,12993.87695,28.62087435
E02000711,330.1974196,482,12481.91573,25.89609072
E02000712,334.0755409,498,13387.88224,26.88329768
E02000713,329.1266296,402,11434.0175,28.44282961
E02000714,328.3044155,452,16503.85061,36.51294383
E02000715,333.9821238,440,14931.33161,33.93484457
E02000716,331.0634312,429,12252.32295,28.56019336
E02000717,330.082685,442,12279.01287,27.7805721
E02000718,329.5249606,361,10104.58499,27.99054014
E02000719,325.2068644,360,10998.75289,30.55209137
E02000720,331.8757514,360,10958.77569,30.44104357
E02000721,327.4765551,502,14251.60056,28.38964255
E02000722,324.9812056,405,12999.68543,32.09798871
E02000723,329.0623293,407,11067.2741,27.19231966
E02000724,331.2423775,405,13402.97467,33.09376463
E02000725,321.4744984,403,12022.85341,29.83338314
E02000726,320.961763,436,13001.40691,29.81974063
E02000727,328.1237145,405,13519.06578,33.38040933
E02000728,329.2268098,302,8384.080193,27.76185494
E02000729,324.9948496,329,9214.970479,28.00902881
E02000730,328.3592111,403,12268.93699,30.44401238
E02000731,328.4092393,540,15895.95047,29.43694531
E02000732,326.2056025,334,8408.042549,25.17378009
E02000733,322.2515722,456,13813.06549,30.29181029
E02000734,324.1147311,339,8649.888158,25.51589427
E02000735,321.9319284,381,12071.89579,31.68476585
E02000736,330.2407749,443,12664.8703,28.58887201
E02000737,329.8746451,526,15921.7904,30.2695635
E02000738,324.1696532,421,12112.95996,28.77187638
E02000739,320.8378138,387,13362.09982,34.52738973
E02000740,322.2882085,245,7114.607877,29.03921582
E02000741,323.139677,478,13437.35167,28.11161438
E02000742,328.3755405,384,10181.5043,26.51433412
E02000743,315.4257859,442,12345.04154,27.92995824
E02000744,319.7221437,451,11964.7343,26.52934434
E02000745,323.9614193,423,12376.66956,29.25926611
E02000746,325.6110972,249,6750.912092,27.11209676
E02000747,314.0777501,349,8925.606483,25.57480368
E02000748,325.0889659,226,5649.463729,24.99762712
E02000749,319.8453281,380,9931.908824,26.13660217
E02000750,320.4917701,296,9392.845549,31.73258631
E02000751,333.4273301,94,1906.279979,20.27957424
E02000752,349.9846113,240,7252.912363,30.22046818
E02000753,351.8875948,144,4740.048182,32.91700126
E02000754,340.0295865,91,2605.497056,28.63183578
E02000755,341.252057,124,3609.279507,29.10709279
E02000756,343.7023192,365,8913.626092,24.4208934
E02000757,334.1752129,213,5316.435107,24.95978924
E02000758,343.0685141,207,5529.69036,26.71348
E02000759,334.888132,266,7204.670916,27.08522901
E02000760,342.9326202,213,5814.263775,27.29701303
E02000762,339.0660722,147,4172.542525,28.38464303
E02000763,345.7007325,202,6744.83735,33.39028391
E02000764,337.7165714,189,5005.704906,26.48521114
E02000765,340.3654304,169,4128.361628,24.42817531
E02000767,343.6572067,200,6168.709274,30.84354637
E02000768,336.9396286,93,2269.447504,24.40266133
E02000769,349.5109517,519,13678.89406,26.35625059
E02000770,346.607106,239,7106.396445,29.73387634
E02000772,347.0174881,266,7321.223364,27.52339611
E02000773,340.181466,294,11440.40099,38.91292852
E02000774,346.2723004,235,7932.678044,33.75607678
E02000776,338.7049955,199,6000.265223,30.15208655
E02000777,335.335206,157,5245.739847,33.41235571
E02000779,337.5604686,302,8715.789208,28.86022916
E02000780,336.7865902,566,17680.59632,31.23780268
E02000781,340.6049499,461,12599.45614,27.33070745
E02000782,336.8189625,444,15385.31286,34.65160553
E02000783,335.1009061,266,6827.633079,25.66779353
E02000784,303.8146703,405,9603.833684,23.71316959
E02000785,309.9078663,201,5813.456325,28.92266828
E02000786,304.8885264,516,12718.90641,24.64904343
E02000787,309.3423581,412,11126.33366,27.00566423
E02000788,309.6116117,347,9569.729289,27.57847057
E02000789,312.8948495,169,3818.798186,22.59643897
E02000790,309.9533023,95,2112.809298,22.24009787
E02000791,310.0247198,103,2617.91588,25.41665903
E02000792,312.9318213,150,4187.815992,27.91877328
E02000793,305.746244,306,6323.94755,20.66649526
E02000794,310.9365394,158,4565.050908,28.89272727
E02000795,316.7985395,191,5582.206646,29.22621281
E02000796,308.3523184,525,13193.00737,25.12953786
E02000797,311.4568147,305,7911.686171,25.93995466
E02000798,307.1106936,553,14392.60983,26.02641922
E02000799,310.1662037,186,4963.774896,26.68696181
E02000800,318.8124571,338,9109.604476,26.95149253
E02000801,310.1000832,247,5523.057521,22.36055677
E02000802,312.1555467,268,6628.168437,24.73197178
E02000803,314.73429,488,14268.59116,29.2389163
E02000804,307.2645414,296,7061.183413,23.85534937
E02000805,311.8915178,277,6357.833326,22.95246688
E02000806,314.9829321,334,8395.635467,25.13663314
E02000807,319.2655183,646,16487.81012,25.52292589
E02000808,305.0141541,632,14161.30168,22.40712292
E02000809,312.4702459,921,21359.25905,23.1913779
E02000810,314.2084098,850,21411.04674,25.18946676
E02000812,311.9684551,1187,27501.9679,23.16930741
E02000813,319.7889292,657,21128.56504,32.15915532
E02000814,321.9682671,716,21148.56162,29.53709724
E02000815,308.1750707,703,16993.22775,24.17244346
E02000816,318.0259769,1037,30210.15605,29.13226234
E02000817,319.7344527,618,19294.29021,31.22053431
E02000818,311.178072,1126,28232.18185,25.07298566
E02000819,313.0175994,1386,34616.92079,24.97613332
E02000820,309.3333049,995,22956.57923,23.07193893
E02000821,313.4254748,1295,38718.56636,29.89850684
E02000822,311.7588767,1325,36013.58599,27.1800649
E02000823,312.9662786,1306,35279.72884,27.01357491
E02000824,319.8329795,1510,53788.76091,35.62169597
E02000825,322.0199923,1613,56920.6536,35.28868791
E02000826,319.9349178,1604,54975.17396,34.27379922
E02000827,316.2329598,1865,59273.95865,31.78228346
E02000828,320.988179,1316,42822.8005,32.54012196
E02000829,322.3494818,1299,44129.4844,33.97188945
E02000830,318.3443958,1148,35499.75769,30.92313388
E02000831,323.232149,998,32387.75846,32.45266378
E02000832,326.2127526,1104,41908.2417,37.96036386
E02000833,323.6470963,953,32960.21686,34.58574696
E02000834,327.5066764,1118,37534.24899,33.57267352
E02000835,328.5166145,730,26675.06406,36.54118364
E02000836,325.2961762,870,29442.4257,33.84186862
E02000837,322.5583175,388,12660.34154,32.62974623
E02000838,329.8190238,1217,45538.13848,37.41835537
E02000839,330.7712716,471,18172.91962,38.58369346
E02000840,336.2159046,554,14520.95265,26.21110587
E02000841,335.6337416,606,14929.17462,24.63560168
E02000842,335.8949381,387,9650.790037,24.93744196
E02000843,339.6429487,343,8024.081479,23.39382355
E02000844,339.6126586,450,11458.34621,25.46299157
E02000845,329.8288594,296,7861.525357,26.55920729
E02000846,335.3369431,309,7913.041883,25.60854978
E02000847,327.1138852,335,8121.22843,24.24247292
E02000848,329.0456606,364,10041.60536,27.58682791
E02000849,337.7621771,377,9272.120988,24.59448538
E02000850,336.0894578,498,14274.97048,28.66459935
E02000851,333.8644083,504,12607.88806,25.01565091
E02000852,336.3950976,300,8182.968206,27.27656069
E02000853,337.8552685,292,7344.054526,25.15087167
E02000854,338.198795,248,6368.713347,25.68029575
E02000855,328.5983155,267,6820.640834,25.54547129
E02000856,339.7536358,370,10433.18114,28.19778686
E02000857,332.5429939,333,8373.657644,25.14611905
E02000858,344.0744718,540,14655.802,27.14037407
E02000859,341.8586979,306,9573.135268,31.28475578
E02000860,332.8754282,323,8199.441299,25.38526718
E02000861,337.382227,119,3695.757265,31.05678374
E02000863,345.9956817,174,6391.92271,36.73518799
E02000864,323.8072079,615,18243.44205,29.66413341
E02000865,318.1426097,495,12062.6283,24.36894606
E02000866,316.8149262,705,15626.06034,22.16462459
E02000867,317.8086926,463,10604.51629,22.90392288
E02000868,318.6764298,501,12782.34364,25.51365997
E02000869,312.7405087,423,10142.59813,23.97777336
E02000870,315.8139184,365,8752.088874,23.97832568
E02000871,315.2382935,373,9153.5191,24.54026568
E02000872,315.33016,505,12722.39622,25.19286381
E02000873,315.8547174,470,14612.34138,31.09008804
E02000874,317.0777279,302,6712.481693,22.22676057
E02000875,316.883891,359,11114.44613,30.95945997
E02000876,312.0716825,332,7583.025345,22.84043779
E02000877,316.4935532,525,11831.16034,22.53554351
E02000878,309.6471107,510,11972.04376,23.4745956
E02000879,309.8672972,399,8683.582816,21.76336545
E02000880,311.2830665,303,6784.304731,22.39044466
E02000881,315.3979612,270,6731.4258,24.93120667
E02000882,313.1860322,369,7730.803563,20.95068716
E02000883,313.8640328,482,11108.03508,23.04571594
E02000884,309.1377249,440,7985.305791,18.14842225
E02000885,310.8518131,331,7609.486567,22.9893854
E02000886,307.962112,387,6765.151832,17.48101249
E02000887,312.678179,473,10670.79341,22.55981694
E02000888,306.3441213,267,6265.406947,23.46594362
E02000889,312.6861865,329,7413.547512,22.53357906
E02000890,306.7359426,482,6364.648925,13.20466582
E02000891,312.8020667,362,6971.096449,19.25717251
E02000893,317.2497661,312,6959.21115,22.30516394
E02000894,317.8477412,765,13083.8052,17.10301333
E02000895,331.8621583,236,6546.367653,27.73884599
E02000896,334.9956545,220,8251.757039,37.50798654
E02000897,334.2574537,291,8016.969576,27.54972363
E02000898,334.3425643,295,7840.768565,26.57887649
E02000899,330.3490546,335,9793.128579,29.23321964
E02000900,331.6766748,399,13153.40355,32.9659237
E02000901,334.313031,208,6817.235416,32.77517027
E02000902,330.8198519,357,10845.20346,30.37872116
E02000903,330.3669787,450,15009.36185,33.35413745
E02000904,328.6944783,379,10656.69047,28.11791681
E02000905,324.7733076,395,11510.53682,29.14059955
E02000906,323.5705459,383,12459.59437,32.53157799
E02000907,329.717306,438,15132.36391,34.54877605
E02000908,321.6515591,479,21558.37111,45.00703781
E02000909,332.9180186,353,10913.03616,30.91511661
E02000910,328.2395395,481,16640.91761,34.59650232
E02000911,327.149967,467,13961.21459,29.89553444
E02000912,327.1900964,507,16146.41937,31.84698101
E02000913,332.6112608,396,12538.13034,31.66194531
E02000914,329.5558205,706,24216.18341,34.30054307
E02000915,333.3473053,214,6116.256859,28.58063953
E02000916,327.4711949,979,33327.69727,34.0425917
E02000917,331.9458957,414,13335.69812,32.2118312
E02000918,332.2859605,288,9067.671188,31.4849694
