,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
6668,E02006811,0.5436814277521529,-0.5795372077311381,-0.2832984747187976,1.0876632423220198,-0.48833562714136636,-0.16877935841242772,-0.14259139322196213,-0.43012933839216894,-0.2817219294284135,-1.0319232344026226,,0.15800384656509442,,-0.652928243880649,,1.7967639847157844,1.4482298219756988
6669,E02006812,0.012169424768495531,1.8149216801519068,-0.2832984747187976,-0.36502571985401827,-0.9086884070490093,-0.49804604795214397,-0.16735808796473817,0.5583587914043938,-0.18519438930421694,-0.8601666460510761,,-0.5065705985920926,,-0.9562332642557604,,-1.9841189237316277,0.9779959594290454
6670,E02006813,0.5871157190036124,-0.5795372077311381,-0.2832984747187976,-0.9557285778416122,-2.211739990977176,-0.8951969142393139,-1.6331138494435167,1.1554048165371649,1.5374740433869334,-0.17588238137784992,,-0.7297089345421801,,-2.781712174115253,,1.4967056670701984,0.14009276289199873
6671,E02006814,-0.963892213891732,-0.5795372077311381,-0.2832984747187976,0.3392690665666866,-1.0380312375881708,-0.8176329660095809,-1.0720598881782453,0.5727556537832657,1.3335309306592862,-0.47134011334771714,,-0.6945678909018296,,-1.5307684826245125,,1.4920204506102082,0.6577950833401214
6672,E02006815,0.7945157904523437,-0.5795372077311381,-0.2832984747187976,-0.9436667216319513,-0.5281828144120362,-0.7810038490711171,-1.4800157901697744,1.3621353589025418,0.47876251727324354,-0.19775861244465115,,-1.276359400327284,,-0.004075578378906489,,-1.9841189237316277,0.1045244138418854
6673,E02006816,0.6298674335398861,-0.5795372077311381,-0.2832984747187976,1.192208353172266,0.8322076353436471,-0.19307906260513805,-0.7538636474329332,-0.11016895167770892,-0.21395760013443763,-1.7882397685295774,,0.21237525994463677,,0.11538664039379976,,0.6631254708309079,1.145935451937055
6674,E02006817,0.26718116669692915,-0.5795372077311381,-0.2832984747187976,-0.370426948715407,-0.7975038043460642,-0.5755234748281928,-0.5886042281535321,1.0608464817295375,1.1494499772235265,0.8688192326944174,,-1.1229852556072668,,-0.6102596043311227,,0.6113006411403926,-0.27892307624562973
6675,E02006818,-0.6618505961999797,-0.5795372077311381,-0.2832984747187976,0.6879544440568971,-0.24264153430585464,-0.6165207579665226,-1.3487353622123361,0.5876507196541398,0.9149771337845474,-0.18386713251636858,,-1.656150313123085,,-0.556062612329273,,0.6301213043956908,0.6669806146376304
6676,E02006819,-0.27137585426983285,-0.5795372077311381,-0.2832984747187976,-1.2102874500554828,-1.1380882414570452,-1.02590007678234,-1.3389874120960805,1.2623707971622788,0.9779285193472852,0.7156670225496299,,-1.434854487196915,,-0.5224456744429368,,-1.9841189237316277,-0.2695051186308699
6677,E02006820,0.5436814277521529,-0.5795372077311381,-0.2832984747187976,0.7974732470056961,0.09952357426508826,-0.4475381327380942,-1.3120311460322123,0.2592666562957995,0.2148079306960334,-0.44433329373658403,,-0.898869323702106,,-0.928430939375087,,0.5776158931573272,1.0089586668340598
6678,E02006821,-0.5921492536640351,-0.5795372077311381,-0.2832984747187976,0.8209608890601566,-0.15713699045111396,-0.7668886684705416,-0.23637511491024335,-0.16382169260035956,1.2450954740210136,-0.33551111619748314,,-0.9556742824538477,,-0.7390270364612056,,0.8690605228246102,0.7832772205091095
6679,E02006822,0.012169424768495531,-0.5795372077311381,-0.2832984747187976,0.4859455442934436,-0.22317542210257924,-0.7303850443443411,0.5846526580777089,-0.4132153661162302,0.7326208903901174,0.06299987075868914,,-0.5102384037578185,,0.6032556509581379,,1.2997639979991635,0.6004601816261518
6680,E02006823,0.8341943823453982,-0.5795372077311381,-0.2832984747187976,1.5245670231199284,1.429401345355883,1.4687417649632748,1.1042710031762082,-1.4516145778344225,-1.3316705232010624,-1.479258856499499,,1.0003192441335111,,0.20411144083983704,,0.03950953383618633,0.19934976270924173
6681,E02006824,-0.3322052915703175,-0.5795372077311381,-0.2832984747187976,1.2047316928091178,0.8852386720364618,1.1614231142166935,0.39015595881004034,-0.7263057415741733,-1.4918848782377718,-0.9650059277177654,,0.139312249222669,,-0.3771806129380552,,-0.005927671636732722,0.9022473158387496
