,MSOA,Bus_stops,Train_stations,metro_stations,HH_owning_cars_perc,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,taxi_perc,motorcycle_perc,bicycle_perc,on_foot_perc,other_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,car_perc,label
13,E02000015,0.5617285555191825,0.0,0.0,0.6311007166408955,0.2546652198619029,0.8902945364681808,0.7756028077999424,0.7829245873166644,0.5411624522311755,0.6995194527533003,0.5876800560015688,0.3904884989214148,0.5734589389043829,0.13223497499835313,0.26954771279256284,0.27075195450774503,0.4704878601831066,0.14327085924753868,0.6074170746280466,0.7627470961961813,0
14,E02000016,0.6140845438782733,0.0,0.0,0.42122900984581607,0.27638992366935017,0.9507859491678958,0.8503034304540487,0.7627128074734549,0.5207933735624674,0.5157976813286131,0.39220569115903603,0.40960501285447226,0.4913990555184777,0.11287829531730288,0.2787386607579627,0.2371104334066429,0.4458521600476575,0.09322708121113976,0.5609272201382232,0.5724807035244842,0
15,E02000017,0.4191779135894101,0.0,0.0,0.7217641817261993,0.3573249857127319,0.9278955777473404,0.8253116260561436,0.7268449276148692,0.4458501735932112,0.560736464497627,0.4051342751538604,0.4539958348261225,0.4488735079617713,0.11418213425180745,0.31280790302835804,0.2444017154925571,0.4324872214681059,0.09688749822582343,0.5634546645272692,0.681907751559492,0
16,E02000018,0.5405093637515008,0.0,0.0,0.691932646831674,0.2833338063514899,0.9054552861112998,0.7837328959276572,0.7437107521837165,0.5114673437585056,0.7142729947439423,0.4858416729351716,0.3336474617400249,0.4156791303314773,0.12144609630324332,0.2552262285463597,0.24325233398853865,0.40993441592458346,0.10898464043001256,0.5827378094646539,0.7734924636489833,0
17,E02000019,0.6287668703841152,0.0,0.0,0.7760001274143349,0.23742468598630104,0.9038033851611954,0.7605351212848341,0.7233640994215661,0.4406514561793551,0.7846244406250716,0.5061871502486649,0.3974562097570456,0.5395154301268672,0.12640167740933972,0.24580906919922685,0.2609383429679313,0.5054086998771887,0.13931778353284452,0.6028278230958025,0.786484242323215,0
18,E02000020,0.7463204527400552,0.0,0.0,0.6872739021729739,0.3629847417916503,0.9064460176275602,0.8091076152063831,0.7547080983735468,0.5008062736181051,0.5784132640442191,0.5020882482438431,0.4199713132400044,0.5890954527506131,0.11834721783391355,0.2536795371335938,0.2587783677246729,0.5077465762747553,0.11352856599213412,0.5806765218983717,0.7234912308424961,0
19,E02000021,0.6287668703841152,0.0,0.0,0.7428552470819656,0.3536968796012087,0.8770661291941086,0.7706877585801283,0.7717111659634229,0.501727115418937,0.7010259222819509,0.4776772363333376,0.4266548453133009,0.5245833076266702,0.12861030741833626,0.2312566859522751,0.2640204421404877,0.5319266282875692,0.14329722586404306,0.6049919887619357,0.7829869882175415,0
20,E02000022,0.457461084235689,0.0,0.0,0.5181740800814878,0.3637341505277104,0.924580700039506,0.8249533296847043,0.7923772520708834,0.5027234934597314,0.4687258095212983,0.472298262343777,0.4423795698327494,0.4921482209971354,0.1140611716057638,0.29937357480317783,0.2404276256016273,0.5168632655614427,0.0985377993362353,0.5744569919264716,0.6399100135542116,0
21,E02000023,0.6357049473394489,0.0,0.0,0.6336033660722458,0.37134104535123663,0.8863826230797389,0.8119063437526968,0.8039366836917043,0.4527780969311606,0.6217953704512845,0.5597372739402497,0.3183076317747752,0.5028840110131125,0.12187414504683368,0.2315171837802045,0.26410955593380114,0.5410936711077816,0.1181861898604657,0.5924981529534427,0.7357904063134642,0
22,E02000024,0.7463204527400552,0.0,0.0,0.8866716801911849,0.6386674181644331,0.9047746960511472,0.6397949682787879,0.6160189165946194,0.5654014506293611,0.7149735736518277,0.4933121852288759,0.4849073763096593,0.4477420681141777,0.06751786919314151,0.2370656156308547,0.2025344291497784,0.4297521500752468,0.10123173284040776,0.5869830119361737,0.7716550817639758,0
23,E02000025,0.6062966833800513,0.0,0.0,0.8388270216264693,0.5565223823059058,0.8499767067746373,0.803447491411496,0.7024230198740573,0.5513563026834916,0.7552412344569449,0.4469855230978443,0.3351217765641006,0.4326054927786448,0.0707552893777228,0.2128264082354917,0.21103368611248952,0.3990470309725172,0.0907338877329531,0.5841708764266071,0.8025220216058871,0
24,E02000026,0.4191779135894101,0.0,0.0,0.9156138747296648,0.5370175173312517,0.8696653577773056,0.7429594421755966,0.6331504666295888,0.6446091837300963,0.7312130019858321,0.34713638714402817,0.2984366460947434,0.5415633197582966,0.07609665406818023,0.2392270431843008,0.22958642871491586,0.5160409808423694,0.11331506380325873,0.6079804691688612,0.8372193356756361,0
25,E02000027,0.5289436354471284,0.0,0.0,0.814775746211795,0.478413133953332,0.8721845083687326,0.6264050780567441,0.7508232193456854,0.58126221628986,0.7277507711955237,0.3717610245581469,0.4352047730078987,0.5292369308329881,0.06882019244637716,0.1965367275962382,0.20263575960595626,0.3851405039165918,0.10674436847845836,0.5878282819759029,0.8223932705944703,0
26,E02000028,0.5715140896627008,0.0,0.0,0.8930749332967212,0.6032154744593488,0.8423754751479609,0.8249207796120366,0.6612941943782971,0.5494674709970373,0.71442129419716,0.4055312047736597,0.30223996669614805,0.3850583226292501,0.06974282253162478,0.2222132838083959,0.2169968666634161,0.3797724524039252,0.08445594838221115,0.5764589150439405,0.8053138721956359,0
27,E02000029,0.5715140896627008,0.0,0.0,0.8395689692629018,0.4700639860987264,0.8232412667726823,0.8429006285937064,0.6960450277662193,0.5257886837200566,0.6860175694527708,0.4164985329939028,0.3920356375424541,0.5612751180716031,0.07438636617477233,0.2475229999603721,0.21782783565891206,0.3810986641191998,0.07872786748690164,0.5696480523216269,0.8116748342728142,0
28,E02000030,0.7304132354135621,0.0,0.0,0.9289335468791085,0.7015544147075636,0.8577162460256158,0.6545339983454088,0.6257117772224937,0.5143255760905886,0.6798493287682739,0.365911295349894,0.2613253402888104,0.5454256617208298,0.06837166742848089,0.2511286089272801,0.20880848690353604,0.4347398083614813,0.11993421729950172,0.6103781085909743,0.8415035698312827,0
29,E02000031,0.6670500410303941,0.0,0.0,0.8745626505636723,0.6307656852542547,0.9106981983100392,0.7360079097931144,0.6965215634032768,0.5324549245926209,0.7253640293683582,0.4488975201068325,0.27242780795391264,0.5338004550219965,0.0703523205689578,0.18498677581326106,0.20405592732336372,0.5027331589838817,0.08348453355325569,0.5780964333046462,0.7469660387031554,0
30,E02000032,0.4740607745182693,0.0,0.0,0.9361146764280268,0.5258585306233248,0.9094555807319952,0.6464783358717796,0.6071745316438573,0.6388775647294156,0.6731764070563865,0.3920283042765038,0.3054762276474743,0.5469987829535063,0.0788624260808799,0.22183819745308694,0.21905139679066776,0.4686421961270253,0.08809252323105676,0.5782874618535735,0.8216924385917046,0
31,E02000033,0.6062966833800513,0.0,0.0,0.8545441198251051,0.4983684027334686,0.8943662738510139,0.7247396472749488,0.7333949122452933,0.5699399086715821,0.7754128389421749,0.4136878890928569,0.2880450633697277,0.5598404727012598,0.07495980617110387,0.1696768769808522,0.20268108509007687,0.4885251148343097,0.08309181455919168,0.5678835896021438,0.7914239171797186,0
32,E02000034,0.589696993097471,0.0,0.0,0.8409932497187738,0.5587027747238718,0.8926845697733669,0.6600975653147556,0.7313505301872285,0.5958771039612506,0.8002898346222967,0.4669744087535847,0.3659997701271901,0.4787139916842007,0.0752955316670092,0.20130221580577345,0.2085676309235347,0.4976162358965959,0.0741072632942199,0.5601742843076472,0.787859937442245,0
33,E02000035,0.4740607745182693,0.0,0.0,0.8198908215529785,0.6200350573406499,0.947341991274835,0.6004484454055437,0.6763502127293226,0.430779164505334,0.6853992206289129,0.4563046780703066,0.3313819635533409,0.5056070512181513,0.07111158892077496,0.2167427183870506,0.20271001083499351,0.4873052810356946,0.07796150696740113,0.5638790422136358,0.7103132169325392,0
