,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_taxi_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc,label
5969,E02006106,1.4255792705702577,-0.0,-0.0,6.692635591170959,0.5664470297796349,0.1076829472380216,-1.9036062329069743,-3.317425668952412,-1.9680817015733552,1.6791997296242225,2.928752939757224,2.122844487397448,1.9749359095407284,0.0,-0.4589313571944082,0.0,-3.5750651983585224,0.0,-4.184949205669004,-40.726189496840355,2
5970,E02006107,1.0018498043637276,-0.0,-0.0,-7.96514820882115,-1.3054530313224673,-0.10347032386071836,-5.381563832174439,-3.7275248941145023,-0.9958290157824852,2.1852999351627687,3.6007312995526144,2.657179109504875,0.08188351054024973,0.0,-1.3903641984239348,0.0,-2.3999090023096006,0.0,5.1249270655779,-51.71866231728698,2
5971,E02006108,0.12221576866995755,-0.0,-0.0,-7.010816610747876,0.6624561965953747,-0.08094891306268301,-1.9057027143172625,-5.304422877035138,-6.400576187679196,0.6489436886791915,3.4695899626700752,3.618613722947289,-0.14939635172838325,0.0,0.315764641450963,0.0,-1.2281136343408192,0.0,5.09832880872505,-120.9265525160262,0
5972,E02006109,0.4616880058147236,-0.0,-0.0,11.628540920028883,1.0980442033381856,-0.034184146036205766,-3.1113326432927995,-6.4628236665507535,-7.179280521855053,1.2669452714449796,3.71082312181212,1.9595474212490935,0.5083411897728488,0.0,-0.3263787587305941,0.0,-1.1227709026202328,0.0,5.340996264636688,-48.00609162572657,2
5973,E02006110,-1.0432136888554744,-0.0,-0.0,-0.4549109289976928,0.6571515202077075,-0.08066757141341148,-5.6121484591810695,-2.5924275236831824,-3.431037933898791,0.6668587979653663,1.90677796385274,2.559089936038073,-0.6356429054719335,0.0,0.4471000767433269,0.0,-1.9201479775694368,0.0,5.854033422813844,-32.41382748823178,2
5974,E02006111,0.4076618881732477,-0.0,-0.0,12.645568681037982,2.495032822766166,-0.07402408592871512,-5.445338217946303,-4.691165037925075,-5.708432647456428,1.1218009478208053,0.9923638434729474,-0.20644779496116406,-0.12517595354648475,0.0,0.8602338498184151,0.0,-1.5524293894934442,0.0,6.012540086777638,26.164799727187287,1
5975,E02006112,0.0,-0.0,-0.0,15.227591198036064,2.785494513506107,0.06602850410893979,-3.4407925105175483,-7.670648852455916,-8.194101646432403,1.6939128677153992,2.3477951000143693,-1.2821337019171548,-0.6126165552851679,0.0,0.5705311498331312,0.0,-0.4046090033285357,0.0,4.294501279108969,14.311540292723752,2
5976,E02006113,-0.5477397120067731,-0.0,0.06764793275947148,-4.7564394208653535,1.5222700387613812,-0.12923560050709434,-6.628756097989314,-6.480371275196282,-0.6385866920867099,-1.236554334142417,2.019385655880968,3.7060145094957297,-0.18357136894390547,0.0,0.716898593361623,0.0,0.8437435988065503,0.0,-8.528048178357873,-108.79134849193217,0
5977,E02006114,1.1347262739529782,-0.0,-0.0,2.6282058212071187,4.386464748527997,-0.06775872814756709,-7.135162009864135,-6.7908749555285794,-3.7965787162491456,-0.2647048609462272,0.7830010068177279,1.3898136987103902,-0.21728135336412607,0.0,1.56400685736998,0.0,0.6805642339350396,0.0,4.307465444565153,-126.04400863194327,0
5978,E02006115,0.5669994497672433,-0.0,0.06765033422706886,1.9663473096200288,2.081902995443698,-0.0694665442680793,-7.932881333278254,-0.5118475537679491,-1.6731635826230231,0.9504751664927976,1.0200876170729851,0.8328640155297004,-0.2913249539646817,0.0,1.8604358503527,0.0,0.992432417619982,0.0,-8.528048178357873,-1.9024153401165875,2
5979,E02006116,1.8378211151278836,-0.0,0.0676503282360704,14.211785934453824,3.881231806191833,0.07333888663603114,-4.114548669988596,-6.402699841411824,-2.5159233856556598,0.06911600966481905,-0.8363709866811085,-1.3015459100844669,0.4229677747400865,0.0,2.3976573454199284,0.0,1.9765514890687863,0.0,8.040298925449745,-37.52897490907178,2
5980,E02006117,-0.1274920178166749,-0.0,0.06764793275947148,8.837808339297277,4.25450590886282,-0.029546995658672786,-5.459988364222581,-6.3789958899489845,-6.432979176562713,-1.339152525175444,-1.5942089101614454,0.2880666940872506,1.858167475184269,0.0,2.6560166624575285,0.0,2.895253791230227,0.0,8.931380495102774,-90.4194250334092,2
