,MSOA,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_car_perc,label
0,E02000001,1.9639461076221127,0.5142077682782029,3.5355953538740685,0.15685066895203684,-1.1111712761033339,2.430042577730829,4.454444690885028,1.5171298334026666,-204.18830085253572,0
1,E02000002,-1.6173510179178592,0.5124183413281609,5.0855694568768985,5.55955764904432,0.6849616228584878,-0.9250332660401741,-1.706932449787271,0.2377987541473747,-114.92940656351401,0
2,E02000003,-1.227827281550291,0.5095022350480967,7.841505541971129,3.7297471471873966,-0.05691574662288978,-1.9851749538988408,-0.9314195427168472,0.13365394056397414,-138.40514330031334,0
3,E02000004,-1.6448065248691368,0.5050668907017929,6.789664392184996,3.3797739903949826,1.27343760269331,-0.922841377922608,-0.4982514621597069,0.09260913023473537,-101.70478459172386,0
4,E02000005,-1.7138466396253504,0.5090072896152577,6.44228612687937,5.68801119577684,0.788661418511333,-0.4540026195470938,-1.1425212550131283,-2.161475886010112,-122.44943810663649,0
5,E02000007,-2.5399736334412024,0.5144910959840343,5.1523722445145275,5.865671438109679,0.92858874059609,-0.7578063997529367,-0.868081073595427,-1.1439295140106105,-133.9806190445286,0
6,E02000008,-2.470113755257441,0.5132977645672793,5.933904481811748,5.393939786674732,1.3061515143350009,-0.7779809635247744,-1.2799281801245233,-0.5344689903274151,-126.10018075794632,0
7,E02000009,-1.592939356987946,0.5136916068557579,6.085307566672106,5.9518574320365465,1.7650442969134372,-0.3817463786462071,-2.506499975660424,-0.39764068820389736,-136.46308641925881,0
8,E02000010,-2.898944408818197,0.5164873425506183,5.472511904386214,4.449603838951316,0.12210651462188275,-1.4752433333827046,-0.7421594491033925,0.2957997521863837,-142.75834350583253,0
9,E02000011,-1.2485694014724138,0.5169311577670211,5.861882338115888,2.913736799735548,-0.05594167323415502,-0.4596839331827302,-1.1626832419068935,-0.2460756365291505,-148.38123151824723,0
10,E02000012,-0.8665863755543903,0.516608779049504,6.492967051040756,2.2510578541172253,-1.1902591145201666,-1.203432205691029,-1.3611972858328194,-0.8710368067845975,-146.7829489282891,0
11,E02000013,-2.3443396164548544,0.5164171280488851,5.424637776035441,3.467017677337187,1.1091373031387708,-0.5360601268775813,-1.6406214346988883,0.7606962250473155,-132.21035750370137,0
12,E02000014,-2.060324172778505,0.5159987017001172,5.814527650289184,4.573239148925809,1.0396055258083778,-1.1119380163805093,-0.3340779339045207,-1.2083507042824615,-148.02113007186267,0
13,E02000015,-2.4926019486078834,0.5157397915494386,5.7888172968518985,5.106978744872153,0.6148470632211555,1.0368682648619756,-0.907762332075634,0.955485469303885,-150.11045044697255,0
14,E02000016,-2.1746592285722457,0.5185602505806507,7.361627186889262,4.477794269123037,-1.8330583221335324,-2.0435599874563497,-0.6888616037394427,-0.04140531827975758,-192.88888011034888,0
15,E02000017,-1.0606493097042855,0.5177310481333783,6.864040382781218,3.3642236499946363,-1.3026277991318027,-1.848812848689784,-0.18936994047746045,-0.571548589111969,-176.44280300248886,0
