,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_taxi_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_avg_time_car,yj_avg_time_bus,yj_avg_time_rail,yj_car_perc,label
2019,E02002077,1.2375386137501512,1.7057637046951224,-0.2832984747187976,-0.4923527634751629,-0.9777759520669728,-0.7366330933498312,0.7141780881666728,0.6584816680520319,-0.013543203873525369,1.1034876088314098,-0.4631865146529308,0.1950465620687674,-0.17937000798559122,-1.5941705829555266,-0.034122982957434336,0.07286860326380758,0.33482560486371604,0
2020,E02002078,0.012169424768495531,-0.5795372077311381,-0.2832984747187976,0.126383858929718,-0.7788890338828346,-0.011765360618923882,-0.4597923418001161,1.3164200076957122,0.14230996541809615,-0.6529682595742964,-0.6992596095161228,-0.7520128694181447,-0.841487455667102,-1.3775474304461386,-0.3154337002438646,-0.018212612830189698,0.4099260299114689,0
2021,E02002079,0.5436814277521529,-0.5795372077311381,-0.2832984747187976,-0.6815773064691173,-1.196970853470661,-0.3700080067151276,-0.024184602071990875,1.3475977927381615,0.7959765739629344,-0.3094573025387828,-0.4519971550951657,-0.4482540370051383,-0.9713697935806108,-0.8786115730910582,0.6365636126680164,-0.23774183390589385,0.2472699892954345,0
2022,E02002080,0.06523494131578073,1.7057637046951224,-0.2832984747187976,-0.5444937637404209,-0.9751900766086784,-0.3621971906847485,0.6229398951077824,0.4224404830321408,0.29436605807714106,0.09884073154401607,-1.1717299894832205,0.09020453137053157,0.25954498393519154,-2.0375109117730967,0.2508814096747957,-0.2395773463186419,0.6574791318430812,0
2023,E02002081,-0.2120203986005157,-0.5795372077311381,-0.2832984747187976,0.2370569751487331,-0.21785873925151925,-1.0259000767823399,-0.8063440822659004,0.8702272683081672,-0.1061769959849375,-1.3905771685349866,-0.8758463544129803,-1.7616114194318504,0.5624506601408834,-0.3978179228029205,0.3163605888463577,-1.984118923731628,1.0652469141628156,0
2024,E02002082,-1.4104830106146664,-0.5795372077311381,-0.2832984747187976,-1.1319955877576058,-1.884552761811504,-1.0259000767823399,-0.8208402335736392,1.6709468408603283,0.5656288045602313,-0.3245475199468357,0.060021201344060575,-0.26837005666546604,-0.054871429428702816,-0.945765495645742,0.37645504465929536,-1.984118923731628,-0.06919788832820681,0
2025,E02002083,-0.7337048953833593,-0.5795372077311381,-0.2832984747187976,0.6024163770308145,-0.3593488412181791,-0.6181645573971611,-0.9756180077455909,0.8303041800407024,-0.7242436690643783,-0.8346665699600492,-0.6583431308301704,-1.1518593323378246,-0.6622728049323957,-0.22978023939478034,0.4965909134704285,0.4134282046814791,1.0419697234588958,1
2026,E02002084,0.11722106267283253,-0.5795372077311381,-0.2832984747187976,-1.065676461322126,-0.968476538367418,-0.8508694332572359,-0.9623395977504408,1.593298472449669,0.6523719860284464,0.4601625152450087,-0.358175054895892,-0.29033634412881104,-1.3876663607938795,-0.15495036268134374,-0.16756379318236506,0.5828172038162145,-0.039254619449753066,0
2027,E02002085,-0.4586450578286733,-0.5795372077311381,-0.2832984747187976,-0.9292429751770429,-1.205642138507401,-0.4175814217235466,-0.6377813236621732,1.448499171087955,0.7311563989224132,-0.7908469995483008,-0.1550302964845729,0.060241007602872265,0.5276358543145575,0.036468627746098735,0.435257231144768,-0.2797369843382334,0.010996571388219134,0
2028,E02002086,0.6298674335398861,-0.5795372077311381,-0.2832984747187976,-1.4003711404863606,-2.6212885826165424,-1.0259000767823399,-0.14509145875985568,1.5742173151427288,0.9054520432042412,0.5572716736860922,-0.4712448346840984,0.42573192266830107,-0.6209632508459285,-0.2943938744867144,0.04778369964069986,-1.984118923731628,-0.19869733205078416,0
2029,E02002087,-1.046177473082034,-0.5795372077311381,-0.2832984747187976,-1.3050599790935529,-2.808572064413792,-0.6724176805526957,0.0324194300150935,1.5570814125732204,-0.8832541960460601,-0.21587152632414386,-0.15829712311357744,0.6567712456814764,-2.063885672946453,-0.20834152015590232,-0.03701883612099323,0.1626665236791135,-0.26808916605641164,0
2030,E02002088,0.11722106267283253,-0.5795372077311381,-0.2832984747187976,-1.2476624115582384,-2.569859878230751,-0.5897647608786906,0.14161077913120956,1.6041481101847614,0.9076612460050496,-0.0236201840773582,-0.4743068478321104,0.09216147579757723,-0.2124621338122494,-0.5370395862840405,-0.1061455242955598,-0.8284184774931688,-0.15382361104926273,0
2031,E02002089,1.5918847137238212,1.8010489333443844,3.529934578563345,0.3231637856024117,0.16897163084245906,-0.5912917950275193,1.0180229621914163,0.4848846170963818,0.3611667182374384,0.12395263275155875,-0.5078613193388173,-0.9510084123060862,0.07015590980931438,-0.4694475299034775,0.4017656370988586,0.07350054666355184,0.35519683192206297,1
2032,E02002090,-0.2120203986005157,-0.5795372077311381,-0.2832984747187976,0.5343484720224012,-0.7238510302744549,-0.6070337657022307,0.5080968198461792,0.6653358559534129,0.03248238891928317,-1.3712728346402012,-0.12633582128208773,-1.006392286291319,-1.7010919975840848,-0.8647008451065521,-0.20274117409092085,0.2358559764399165,0.8532913032222065,0
2033,E02002091,-1.220619528322555,-0.5795372077311381,-0.2832984747187976,0.255047672532071,-0.33080199979826624,-0.5449314803951558,0.18424725679690865,0.9798744593753341,0.5178713277932738,0.043707528787320836,0.13356286075788387,-0.8167813663018267,-1.122368725388688,-0.7388565303961595,-0.6454953024063181,-0.9776945652526904,0.450252195127772,0
2034,E02002092,0.5436814277521529,-0.5795372077311381,-0.2832984747187976,-0.20602193031745555,-0.2804869056162968,-0.25275185944482514,0.8730896376933993,0.7099177365341017,0.29145431296428115,-0.7430240330529703,-0.18558718003982166,-0.2865608221476155,0.3720833773104437,-0.5194707340151847,-0.4678064944835021,0.013071719263553038,0.24271194614419106,0
2035,E02002093,-0.04202883957606324,1.7057637046951224,-0.2832984747187976,0.02045513744356104,0.059905459849015824,0.03734244502813722,1.025737626755573,0.6624947551897623,0.29739231830158924,-0.15337412245184914,-0.15917703128329644,-1.0039136247526368,-2.501985872038468,-0.2278009004341236,-0.2947133253125141,-0.11026550420181737,0.26647385273165736,0
2036,E02002094,-1.3134272532197553,-0.5795372077311381,-0.2832984747187976,0.9481263598889036,0.6144367975003459,-0.483446103248688,1.0725923793511465,-0.3158616415350583,-0.8657497676321361,-2.2950675904538045,-0.5248355416556035,-1.4322427933619293,-0.5679664358874381,-0.09000402435905787,0.38406482910689294,0.039215106178446826,0.6939636152906221,1
2037,E02002095,0.5436814277521529,-0.5795372077311381,-0.2832984747187976,0.692805226559301,0.44745790666574375,-0.3420766475594183,0.6245032696639691,0.22643717292657345,-0.5757910644507489,-0.5152846152974873,-0.4304742848745561,-0.5791092304386042,-0.7452928701352478,-0.09519086022541748,-0.04707292234964704,0.13508420581029554,0.5890170642248204,1
2038,E02002096,-0.2120203986005157,-0.5795372077311381,-0.2832984747187976,0.41987919429689424,0.7411845685220345,-0.3600173976938319,0.8897481108034885,0.029707769097078236,0.10679577469137748,-1.213041464099392,-0.5958233700843106,0.4051650750129947,-0.8198391335429396,0.27360147529227885,-0.2278481673901641,0.20188539559346413,0.02385764373723989,1
2039,E02002097,0.7945157904523437,1.7057637046951224,-0.2832984747187976,1.0210193669353855,1.4328467676015484,-0.3484091129611697,0.7531057915956166,-0.9469376859684052,-0.3789675490680352,-1.142790098054429,-1.323294189707063,-1.3541569667142916,-3.4565631837590116,0.7256988835150326,-0.6263104807713973,0.16597686183438898,0.5741355447489802,1
2040,E02002098,-0.2120203986005157,-0.5795372077311381,-0.2832984747187976,0.2322833748308253,0.042234894909804865,-0.2707373698045605,0.5659655350290524,0.4683834536846845,-0.4600320944092247,-0.42105630607655214,-0.17000380082322145,-0.8365368870513974,-0.8982163976756553,-0.2396806301229285,-0.00543053243140721,0.3033716656617687,0.6750485065122481,1
2041,E02002099,0.987533364701298,1.7057637046951224,-0.2832984747187976,0.8307594822287909,1.0893877258172076,0.4521163730425046,1.1361044421814597,-0.5261756231339665,-0.5832051965033281,-1.6201143936897553,-0.8513897144349624,0.16462700455815105,-0.10620281921947236,0.46821943116317205,-0.1952278829987591,0.5950234486826307,-0.06007316674949448,1
2042,E02002101,-0.6618505961999797,1.7057637046951224,-0.2832984747187976,0.2391403245104183,-0.4049760388759741,-0.8701039709912632,0.8473692297360703,0.5131004739730748,-0.05155654489238907,-0.4589847319346292,-0.19736891596640468,-1.5629240540497755,-1.6395883220363507,-0.02314017196254279,-0.433895797413074,-0.942067258827238,0.803653183278452,0
2043,E02002102,0.3625787829866179,-0.5795372077311381,-0.2832984747187976,0.6474227591697637,0.5424839841384224,-0.4674600911250765,0.6936811126268781,0.3725242685483873,0.2070710969367554,-0.6921577619628206,-0.13747978106486575,-0.06834107356134475,-0.3387786606718465,-0.1211113429250279,-0.036238221665108525,0.3529294032801794,0.21267418353226036,1
2044,E02002103,-1.1316526452888953,-0.5795372077311381,-0.2832984747187976,0.7098860597283604,0.1703605297336349,-0.6154074598852453,0.7471136759386218,-0.048696370826427256,-0.2524456761492543,-1.1005049772863993,-0.5010459197586468,-0.7520973569112316,-1.746333099706465,-0.8296745154369479,0.2934664499056335,-0.9474062261045926,0.8599141983413324,1
2045,E02002104,-0.8845340684971171,-0.5795372077311381,-0.2832984747187976,1.6268133057556782,0.6798447258005288,-0.09528710266104437,1.1446856932193976,-0.9291365824949032,-1.3747759477098762,-1.4154443408338133,-0.8659688367079207,-0.5751798137507246,-1.1065941240551058,0.3716669824104675,1.265062962845913,0.580798192600676,0.5694787332291801,1
2046,E02002105,0.5871157190036124,1.7057637046951224,-0.2832984747187976,1.550848178406978,1.227757009960331,-0.01255716567139032,0.8301797423375726,-1.7079668331295836,-1.2977462418184096,-1.2986487324636258,-1.0605956875021156,-1.5313110375875714,0.3383342803032457,0.8319501338927454,-0.7262720339415862,0.050814334642177626,0.8183370648719793,1
2047,E02002106,-0.5921492536640351,-0.5795372077311381,-0.2832984747187976,1.1596695780445678,1.2405704794025991,-0.3363904160133368,0.9998794722305809,-1.0020144497255798,-0.3529267205014134,-2.0831243353338262,-0.6628059562049045,-1.119097018902804,0.5252624699285151,0.3309185642511936,1.275820922485177,0.4014276038696849,0.4572291342299901,1
2048,E02002107,-0.2120203986005157,1.7057637046951224,-0.2832984747187976,1.6741454291714677,0.5288108708904808,0.07737678715023354,0.8834391115170794,-0.3643010630937258,-0.3268507179275361,-1.0665374184760226,-1.3742920125032263,-1.3624264751359365,-0.7837901692978929,0.0460123415880027,0.26196382936283,0.2561586699559037,0.9135492009025185,1
2049,E02002108,0.1681773033550762,1.7057637046951224,-0.2832984747187976,1.2971627842539786,1.0912677940893338,-0.14007672438286145,1.2660331063968402,-1.0508370721960931,-1.5685455510322714,-1.1847058616298378,-0.8348176189275993,-1.4411495663984604,-1.6325089390367804,0.8190453927410332,0.4661113593893412,0.5683254230707374,0.4140032182533793,1
2050,E02002109,0.3625787829866179,1.7057637046951224,-0.2832984747187976,1.670318619718086,0.8264348357460937,-0.6338501926701768,0.7769234951402859,-1.0756856558704424,-1.0972549035561558,-1.105665406764791,-1.154120078523175,-2.063131876210147,0.35497330121246823,0.44567105706463495,0.6482305096264613,0.6253725108593657,1.1544860981366292,1
2051,E02002110,0.7134191372136752,-0.5795372077311381,-0.2832984747187976,0.3980744755312663,-0.3971548668095959,-1.0259000767823399,-1.3190731579980772,0.16689843315010047,-0.004822857788509278,0.6215005378203667,-0.4382036592159909,-0.9046488542280954,-1.6236614528749609,-0.13640676359934345,-0.13970518633534934,-1.984118923731628,1.46179081592954,0
2052,E02002111,-0.8845340684971171,-0.5795372077311381,-0.2832984747187976,-0.5518506893059457,-1.0367956025027203,-1.0259000767823399,-0.7658602813676612,0.3971087355852871,-0.8852572984977439,0.5912195465811153,0.25745660801875503,0.21754667362253,-2.5527534972642543,-0.5699527901515631,-0.8276733954683971,-1.984118923731628,0.9033712716915324,0
2053,E02002112,-0.5921492536640351,-0.5795372077311381,-0.2832984747187976,0.27327208076939136,-0.8830524813123489,-1.0259000767823399,-0.4420835899554735,0.3797090555465831,-0.96028544613305,0.5129539924095438,-0.97820011679345,-1.1950208909535012,-0.7993376449185088,-0.7353244562303132,-0.4955854884280905,-1.984118923731628,1.4932405549970338,0
2054,E02002113,0.26718116669692915,-0.5795372077311381,-0.2832984747187976,0.0929459385316936,-0.3364243831046868,-1.0259000767823399,-1.2794594756586593,0.4070834708902499,-0.3695630078248017,-0.6483916816732015,-0.3047979604149363,-0.4286655690166376,-0.8361260024484883,-0.3410444907511471,0.029081537694405427,-1.984118923731628,1.157384810579423,0
2055,E02002114,-0.7337048953833593,-0.5795372077311381,-0.2832984747187976,0.12813699254583902,-0.3132761255977869,-0.8564810779149579,-0.8831886204302206,0.29854834999452706,-0.9731561039129089,-0.03922401649764247,-0.8411777376600996,-1.1350679183127976,-1.1293645498478306,-0.5893663594183737,-0.5477898908863705,-1.984118923731628,1.4495158066681642,0
2056,E02002115,0.5436814277521529,-0.5795372077311381,-0.2832984747187976,-0.7708054074944991,-0.6293675199038824,-0.8495418305972969,-0.812547671405307,0.9948402529433148,-0.5162901578248619,-0.1960427141696653,-0.2728829038122074,-0.23374538885717136,-2.633175157123208,-1.064649957496443,-0.7459098968476394,-0.4393648337105723,0.6252239054018067,0
2057,E02002116,-0.3945963335364767,-0.5795372077311381,-0.2832984747187976,0.713292839182213,0.2202326070091261,-0.6395996613487474,-0.6984083328073317,0.332932238607072,-1.3548681305158865,-0.6968861003269251,-1.1277094553409155,-1.0985815740718077,-1.037220882739046,-0.22047274046225207,0.6067032598205134,0.3868895630916552,1.230030515797104,1
