"","MSOA","X","yj_Bus_stops","yj_Train_stations","yj_metro_stations","yj_HH_owning_cars_perc","yj_work_from_home_perc","yj_underground_metro_perc","yj_train_perc","yj_bus_perc","yj_taxi_perc","yj_motorcycle_perc","yj_bicycle_perc","yj_on_foot_perc","yj_other_perc","yj_avg_time_from_origin_car_UNWEIGHTED","yj_avg_time_car","yj_avg_time_from_origin_bus_UNWEIGHTED","yj_avg_time_bus","yj_avg_time_from_origin_rail_UNWEIGHTED","yj_avg_time_rail","yj_car_perc","yj_idr_Kmeans_cluster","yj_DB_cluster","log_zscore_DB_cluster","log_zscore_kmeans_cluster","log_zscore_H_cluster","log_range_DB_cluster","log_range_H_cluster","log_range_kmeans_cluster","log_idr_DB_cluster","log_idr_kmeans_cluster.x","log_idr_H_cluster.x","yj_idr_DB_cluster.x","log_idr_kmeans_cluster.y","log_idr_H_cluster.y","yj_idr_DB_cluster.y","yj_idr_H_cluster","yj_H_cluster","yj_Kmeans_cluster","yj_Zscore_DB_cluster","yj_Zscore_H_cluster","yj_zscore_Kmeans_cluster"
"4922","E02005031",4921,-1.04321368885547,0,0,-2.67140425921071,-1.77863217822314,0.270723956499959,7.31614818495988,1.07286072046511,3.97309055035943,1.71490158290694,-0.738489524010132,-1.35540285689057,-0.544586366751175,0,-0.784163275289933,0,-0.641767338500346,0,-1.00730069979729,-30.588803319414,2,0,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0,3,0,1,2
"4923","E02005032",4922,-1.43421133183146,0,0,-1.73479524590016,-1.92018590778352,0.333131365564819,7.97799684149113,-0.155770628470576,4.76259439401047,2.19724415864455,-0.78663132548301,0.633102266221721,-0.941709571671277,0,-0.835064366693056,0,-1.72246481412083,0,-1.03538344881112,-83.0526191202873,2,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,3,0,1,2
"4924","E02005033",4923,-0.473226222946953,0.217014038328239,0,-2.62734742401664,-2.10456187278689,0.152980603087401,6.60716670237239,0.5897647852608,1.08127372420654,1.89016107896002,-1.48053164735015,0.842311917794595,-0.11193388643391,0,-1.06437280926309,0,-0.208243442565467,0,-1.22668091124579,-30.6228917600021,2,2,0,0,2,0,0,2,0,2,0,0,2,0,0,2,1,1,0,1,0
"4925","E02005034",4924,-0.703056832616938,0,0,12.1233277229721,-0.379180932672957,0.268948927970637,7.49369959274794,-0.991199348266822,2.77118204858734,2.16000422139879,-1.29916414521435,-0.804931654700346,-0.213436379121739,0,-1.50643376932529,0,-0.582569762772324,0,-0.394048827023004,-42.8564426528417,2,0,0,0,2,0,0,2,0,2,0,0,2,0,0,2,3,2,0,1,2
"4926","E02005035",4925,0.618354452132485,0,0,7.26638996223214,0.0778191825592755,0.104162382276335,6.97195556854764,-0.183781747862498,2.76592006961201,1.98413682122039,-1.36127554635298,-0.0314714248383865,-0.479139054117698,0,-0.82588254636461,0,0.541767868110593,0,-1.20608062133876,-40.9957655721819,2,0,0,0,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0
"4927","E02005036",4926,-0.703056832616938,0,0,-6.221297456815,-2.43700555204449,0.168425620166414,6.51193782920485,0.466146273008108,5.01334112631602,3.00981565118891,-0.599518082668695,1.32628231923562,-1.7084761998537,0,-1.14496453325751,0,-0.383736678595271,0,0.422834085075118,-47.0895200590931,2,0,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0,0,0,1,0
"4928","E02005037",4927,-0.260819651531531,0,0,14.4403346910494,0.541637308292017,0.280144217016835,7.49273788721829,-3.69557169489335,5.10907873845258,1.11879049420796,-2.45506166288751,-3.58232886045881,-0.260314115353822,0,-0.800920297749829,0,1.12136227071699,0,-1.19243324246423,-14.1181986892405,2,0,0,1,1,0,1,1,0,1,1,0,1,1,0,2,0,2,0,2,1
"4929","E02005038",4928,-0.193387818346576,0,0,8.01584486768334,0.541995875026585,0.168736747673915,6.81174673856367,-4.54262066393573,3.23323084466447,1.85914267109822,-2.00447576606958,-2.68613060399971,-1.70481470284931,0,-1.00580687492471,0,-0.25866738690967,0,-1.35043188730376,14.5338299819151,2,0,0,1,1,0,1,1,0,1,1,0,1,1,0,2,0,2,0,2,1
"4930","E02005039",4929,0.239634897195639,0.217014038328239,0,8.09829204184823,0.143361573295164,0.15961231606324,6.02840925744081,-3.35849907476482,3.3929663661571,2.22229924630045,-2.01112058080357,-3.05577566296513,-0.356526924531241,0,0.198065944104741,0,0.744864672757905,0,-1.00210540624927,42.8970119976726,1,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,2,1
"4931","E02005040",4930,0.181497625171642,0.217014038328239,0,15.5433101698231,1.65746602525603,-0.0408682788847459,5.97110986821591,-1.83922338020192,3.26580003269849,1.71094470162868,-4.02976756674674,-3.11171881853917,-0.0336545214513218,0,0.387463361124491,0,1.76519480945036,0,-0.888271401429284,9.99909567971224,2,2,0,1,1,0,0,1,0,1,0,0,1,0,0,2,1,1,0,2,1
"4932","E02005041",4931,0.407661888173248,0,0,11.8256501786283,2.49989604829499,0.0683460474335063,-1.25534348734078,-1.9320697165684,-4.30540553387319,1.04672812027321,0.249244120768675,-1.44864658227106,0.591684824082883,0,1.24541026650003,0,0.767210741170802,0,2.05422219956742,24.9646640805986,1,0,0,1,1,0,2,3,0,3,2,0,3,2,0,2,0,2,0,2,1
"4933","E02005042",4932,1.80229485466946,0.217014038328239,0,3.88670978892317,2.01109380605575,0.0628593070466538,0.565438231896107,-3.59065743327489,-0.737200730433545,0.174966617451785,1.02438606904358,1.05056722073664,0.801049401603728,0,1.27410300986257,0,0.679023777793236,0,2.51915349515167,-9.41711812737644,2,2,0,2,1,0,4,3,0,3,4,0,3,4,0,2,1,1,0,2,1
"4934","E02005043",4933,0.239634897195639,0,0,-2.91484257224618,0.344623456063358,-0.00327268266402447,2.293974662465,-6.89713430784084,6.32786114876275,1.10038917316822,1.55550133449602,1.33843960506376,0.634864707713481,0,1.18091640471217,0,1.27524112821421,0,2.68950016496754,11.2983841695302,2,0,0,2,1,0,4,3,0,3,4,0,3,4,0,2,0,0,0,0,1
"4935","E02005044",4934,-0.867740905206558,0.217014038328239,0,-5.74011579471903,1.8503833989572,0.0724819504681405,4.31077476696767,-5.92230628976615,3.35824982189481,0.0042616962281275,0.797435080469193,1.77083294010548,1.63496804325839,0,1.64193895089668,0,2.7161046131044,0,3.84344369191102,-51.1046995317702,2,2,0,2,1,0,4,3,0,3,4,0,3,4,0,2,1,1,0,2,1
"4936","E02005045",4935,0.618354452132485,0,0,0.850011321489183,-0.0193846047080556,-0.0782671279376968,0.714245805815396,-3.6184092418747,0.946725830986536,0.357146989269902,1.1616348155543,0.680388824689711,0.137223438797531,0,1.24901415485812,0,1.9536426934716,0,4.1035965573316,51.4764423876201,1,0,0,2,1,0,4,3,0,3,4,0,3,4,0,1,0,2,0,0,1
"4937","E02005046",4936,0.0617357618031681,0.226062401346767,0,0.775498625016894,-0.0919979500308725,-0.00848620198673396,2.90903719413841,-4.30007388499042,-6.58925238841011,0.468679654095018,-0.867490674605945,0.311646573002935,1.02818445799938,0,1.42745961529066,0,1.40328454034569,0,4.26715992682035,63.7223296068336,1,2,1,2,1,0,2,3,0,3,2,0,3,2,0,1,1,1,0,2,1
"4938","E02005047",4937,0.296677488151393,0.217014038328239,0,-4.34397615449381,-0.538093578802935,0.0196889343218205,3.06033420469665,-4.71298516385919,2.43876732487005,1.16307229708826,1.38719167821629,0.769735739967949,0.6850659184539,0,1.4311423447515,0,0.6600822739458,0,2.88602383575713,35.6786040268444,1,2,0,2,1,0,4,3,0,3,4,0,3,4,0,1,1,1,0,2,1
"4939","E02005048",4938,-0.547739712006773,0.217014038328239,0.0676503282360704,13.7818729550463,1.86787653099044,-0.0198867471178087,0.374299247060235,-4.97052530923683,-3.19572461426879,0.900166881046508,-1.31717301939075,-2.78074889204246,0.991666428724926,0,1.43685602332715,0,1.1867806581553,0,1.04922339947164,84.9401941017128,1,-1,-1,2,0,0,2,3,0,3,2,0,3,2,0,1,2,1,-1,2,1
"4940","E02005049",4939,0.0617357618031681,0.217014038328239,0,10.3675088987739,2.12942887528945,0.08758277473726,1.68208071469151,-5.26240498603332,-1.48040151815219,0.408993503188439,-0.899444596268569,-1.54888347870685,0.886549073821771,0,1.48099547761843,0,0.371711076879559,0,2.3676660570581,50.2900433081921,1,2,0,2,1,0,2,3,0,3,2,0,3,2,0,1,1,1,0,2,1
"4941","E02005050",4940,1.83782111512788,0.217014038328239,0,10.2274508759644,-0.0609255330644032,-0.0295469956586728,-0.540826924369949,-3.2834546760066,-2.31918588700289,-0.655461387593694,-0.468170408874713,-1.3560383778536,0.222356786878849,0,0.551331912424237,0,-1.46042027120389,0,2.47576254334303,119.664602631971,1,2,0,2,1,0,2,3,0,3,2,0,3,2,0,1,1,1,0,2,1
"4942","E02005051",4941,1.90782082638174,0,0,-11.7365542298142,-3.31074792259053,-0.080235359322183,0.873978009528905,1.49661231523054,5.79038917008205,1.11721168453422,-0.636291364223052,2.36440805695944,1.58807651757466,0,0.297566451394147,0,-0.953797620429002,0,1.93673950640022,-17.9378680016564,2,0,0,2,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0
"4943","E02005052",4942,0.122215768669958,0,0,-13.3081797000331,0.937061941519738,0.0840644833248533,2.08883014144078,-0.28006412196347,2.1915847323106,-2.12173734296428,0.0928710355843959,2.77678791199822,0.822600559744232,0,0.968781056453518,0,0.28092806054864,0,2.39690605370027,-70.8171459489494,2,0,0,2,1,0,4,3,0,3,4,0,3,4,0,0,0,0,0,0,0
"4944","E02005053",4943,0.618354452132485,0.217014038328239,0,-13.3851452750067,-1.23617796822714,0.0285688031589219,2.89723392378637,1.80706588069302,-0.0337673448638565,1.35189633472865,-0.0321320014849653,2.61158662756544,0.910254944827858,0,0.379361894527076,0,-0.612949386009888,0,0.91106321936039,-59.2301463116489,2,2,0,2,1,0,4,2,0,2,4,0,2,4,0,2,1,1,0,0,0
"4945","E02005054",4944,0.407661888173248,0,0,10.1528497259632,0.16702384942202,-0.0270026145826007,1.04078659989227,-1.71059528368952,2.5238278513958,0.576128600266763,-0.819539717465524,-1.04308323565618,0.0186763461009116,0,0.724192601602063,0,-0.650766225567498,0,2.87190171907798,86.1968818221345,1,0,0,2,1,0,2,3,0,3,2,0,3,2,0,1,0,2,0,0,1
"4946","E02005055",4945,-0.127492017816675,0.217014038328239,0,-8.20589041257537,-1.28564940829276,0.211331184162316,5.94310244599378,2.06311582263732,1.54028577755104,1.96731617618542,-1.35757675714839,0.265630399420115,-1.29366402872325,0,0.301720159751434,0,0.577190161096584,0,-1.2971411470983,-21.2221209472369,2,2,0,0,1,0,0,2,0,2,0,0,2,0,0,2,1,1,0,2,0
"4947","E02005056",4946,0.352671971882686,0.217014038328239,0,-16.7947330854146,-0.949324225527009,0.181163791574135,7.42160913164006,2.46865666244291,1.68827790292519,0.307546302810514,-1.98363515108016,1.73122796912316,1.42623060962832,0,1.1242970616837,0,0.429866629857781,0,-1.53845267986701,-101.868339727474,0,2,0,0,1,0,0,2,0,2,0,0,2,0,0,0,1,1,0,0,0
"4948","E02005057",4947,-0.784146507421588,0,0,-1.12865750861727,-1.52518350134311,0.235653342780873,6.09593562764993,1.72967067827722,-0.242231355018397,1.26694527144498,-1.70786175470014,0.128247256196534,0.281350725249935,0,0.564249570433762,0,0.580249048669057,0,-1.40976135607736,-14.6873380569878,2,0,0,0,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0
"4949","E02005058",4948,-2.02962113448874,0,0,-4.39239381927316,-2.10469876434181,0.13458072585849,6.29296995759109,1.57636162950758,0.0047152305423734,1.64848228144288,-1.0058123080275,1.43768551060609,-0.0461515623724724,0,0.273107848937642,0,0.464086866386407,0,-1.64227251320451,-47.0996090388012,2,0,0,0,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0
"4950","E02005059",4949,-0.193387818346576,0,0,3.91083708409306,0.286202985277928,0.105916551394592,6.83886414917718,-1.47121557679794,0.48890377781353,0.722190045370756,-0.950518004812695,0.42661160998898,0.214668743726023,0,0.4231656971035,0,1.09504535186639,0,-0.776086846227701,-38.1338667650262,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,0,2,0,2,1
"4951","E02005060",4950,0.514788557448744,0,0,-1.03908840331689,-1.21000319088633,0.119149635869503,5.37263931687666,1.53010170772589,2.04843959072425,0.377645172656255,-1.71842241132392,-0.351049059385564,-0.230805854085415,0,-0.435346028104417,0,0.55736480556189,0,-1.77506152814326,14.702651683302,2,0,0,0,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0
"4952","E02005061",4951,-0.473226222946953,0,0,-6.40843396455137,-1.43850595645022,0.0525735225884594,4.98269100664171,2.93346323469097,0.926617765616171,1.36779705688969,-1.21894015065689,-0.178651079362669,-0.614180333343847,0,0.488864358673913,0,0.395922561190521,0,-0.590337608635891,2.57653438127544,2,0,0,0,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0
"4953","E02005062",4952,-0.703056832616938,0,0,8.2291798367964,-0.72337647719529,0.151886900649936,4.53729280793234,2.69412687852861,-0.383953227801168,1.53433643528648,-2.31029017418467,-1.69366179291302,0.341533155810261,0,0.500075621283443,0,0.837223895628077,0,-0.762470962927761,28.4838198565399,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,1
"4954","E02005063",4953,-0.260819651531531,0,0,4.55825418536851,-0.563249809479402,0.0414550643583264,4.55720637758666,0.479546253224833,4.11254480042129,1.68611621853694,-1.74484989173342,-0.423747401585793,-0.179023694240156,0,-0.288402865328713,0,0.846587670616065,0,-1.31888500340733,29.456343010118,1,0,0,0,1,0,0,2,0,2,0,0,2,0,0,1,0,0,0,0,0
"4955","E02005064",4954,-0.260819651531531,0.217014038328239,0,12.1417211223237,1.29782372738998,0.0456577789258907,5.74829915736768,-3.27275760875855,-1.68522038310534,1.30749964823774,-3.34151459310395,-4.32736629150413,-0.982861415824827,0,0.343027533372347,0,1.24607662874252,0,-0.572037923744706,45.5347569748976,1,2,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,2,1
"4956","E02005065",4955,-0.547739712006773,0,0,-4.21501018621575,-1.96891043995294,0.141482883847572,3.96131166174552,3.50022280090371,0.1003047261595,1.77354623322867,-1.58584705060335,-0.950967312178987,0.0744859035098112,0,0.167402952606167,0,0.848114190880253,0,-1.46701117110159,26.4152074930383,1,0,0,0,1,0,0,2,0,2,0,0,2,0,0,1,0,0,0,0,0
"4957","E02005066",4956,0.181497625171642,0.217014038328239,0,14.1682353525799,1.33805273468958,0.0836138978627881,6.3524739974008,-2.08245356599948,1.22131771420744,1.08356517229051,-3.70265859436407,-3.0388591648972,-1.66468908499572,0,0.472178395807271,0,1.53723068183021,0,-1.60613101566496,12.2340419843734,2,2,0,1,1,0,0,1,0,1,0,0,1,0,0,2,1,1,0,2,1
"4958","E02005067",4957,-0.954026779416124,0.217014038328239,0,17.6959130328525,1.58858926646599,0.204422066912914,4.94265534461902,-2.92433896733187,-1.54156022124899,2.24721608752482,-2.90142859993318,-3.6329485993002,-0.671115413318314,0,1.38121330151004,0,1.92579161066323,0,-0.545564584350547,40.1998259996548,1,2,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,2,1
"4959","E02005068",4958,0.407661888173248,0,0,19.1556974014412,1.63401207735876,0.0138521198458986,3.99357943521929,-2.63760468271038,-1.84484605646891,0.0185328850235046,-4.4540196635852,-3.09146606362057,-2.6621896097086,0,0.714011100730516,0,1.72513599780648,0,0.712436828068912,65.4723131355673,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,2,0,2,1
"4960","E02005069",4959,-0.260819651531531,0,0,8.35734010663582,0.456585649859296,-0.0501749692936583,3.48553313651255,-3.24232878935517,-0.324084558827401,0.026653834345989,-1.42227804227707,1.66615002299078,-1.20416339561932,0,0.259350981525118,0,1.01579384886237,0,-0.657156952432612,2.77060374064573,2,0,0,1,1,0,2,1,0,1,2,0,1,2,0,2,0,2,0,0,1
"4961","E02005070",4960,0.566999449767243,0,0,10.093719368085,0.725091737484134,0.0300715134378488,3.21582438951634,-1.13878161091978,-4.22872116555119,0.398907188227453,-0.340934417863604,0.566666547435668,-0.212828708386156,0,0.502357565327612,0,0.273595485031594,0,0.598164261951563,18.5201785449298,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,0,2,0,2,1
"4962","E02005071",4961,1.46515802281715,0.217014038328239,0,-9.18655536328707,1.00690409971682,-0.0375499984385744,4.38910082097038,-1.49125608973591,0.788044195021735,-0.546933169803115,0.220250642438922,3.18033623465439,1.07220532835683,0,0.717469199566585,0,-0.0134438895770237,0,-0.0387051051670433,-105.320959584707,0,2,0,0,1,0,4,2,0,2,4,0,2,4,0,0,1,1,0,0,0
"4963","E02005072",4962,-0.0630535864988578,0,0,13.2964921682176,1.43836752497057,-0.0406793575253955,4.25101363303481,-4.53487831339371,-2.40488178841231,-0.306418755958997,-0.605332521732692,-0.128610309101521,-1.11255928626748,0,0.261715756003647,0,1.14220483529037,0,1.12858579651113,26.4727996154211,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,0,2,0,2,1
"4964","E02005073",4963,0.0617357618031681,0.226062401346767,0,-1.05686620274245,-0.684470711825315,0.0392804518792174,4.64580234690704,-0.673205594090887,-3.00265631397092,0.126606247406522,-1.13725486802452,2.47684258278879,-0.44392810990125,0,0.311044055140118,0,0.139880579473685,0,0.0576466305490868,-47.4982670366996,2,2,1,0,1,0,0,2,0,2,0,0,2,0,0,2,1,1,0,2,0
"4965","E02005074",4964,-0.547739712006773,0.217014038328239,0,12.8740443420052,1.57149847262399,-0.0606665638683494,3.66162764687243,-2.19250325050782,-3.57778594424544,-0.643235947424152,-1.66125138289034,-1.64330475184387,-1.32112744904671,0,0.578147949879694,0,0.080430022639486,0,0.887256052125775,49.2289657774544,1,2,0,1,1,0,2,1,0,1,2,0,1,2,0,1,1,1,0,2,1
"4966","E02005075",4965,0.618354452132485,0,0,4.29168886713107,-0.673386247917016,-0.0397091745667136,3.16925092654943,-0.351219520820651,1.1766849160068,-0.667894602136565,-0.644582197121093,1.94799915021252,-0.881845131355155,0,0.450416696136058,0,-0.0145045387838945,0,1.30075036043949,-8.90388526442301,2,0,0,0,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0
"4967","E02005076",4966,0,0,0,1.19546838482964,-1.30619670634934,0.0160580687361521,3.1372625338927,-1.22192299319759,0.504863010131707,0.562669230254464,-0.568046354416272,1.93890102157996,-0.809626130873577,0,0.397339387478635,0,-0.38287430552597,0,0.762065985897804,1.90618938433406,2,0,0,0,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0
"4968","E02005077",4967,0.239634897195639,0,0,-0.629171895858536,-0.100278890633012,-0.0782281438592843,0.884493762614721,1.34863190082237,1.34272914362156,-0.539881597996565,-0.650446288580564,0.924267345086191,-0.331172196608106,0,0.182478568841016,0,-1.99519443767422,0,1.44183435102334,22.4782799411327,1,0,0,0,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0
"4969","E02005078",4968,0.668885366241276,0.227379768696964,0,13.1612172617375,2.46541491333917,-0.00270549557085314,4.76050247657779,-7.88545119743294,-3.55440214349267,-0.752190528356974,-2.78281127541267,-0.910145610024098,0.0842107980252663,0,1.38099389615599,0,1.69411620327251,0,0.510902643451054,11.8395849728302,2,2,1,1,1,0,2,1,0,1,2,0,1,2,0,2,1,1,0,2,1
"4970","E02005079",4969,-0.867740905206558,0,0,11.6914929567753,1.37010114113882,-0.00192869736113385,3.14236316236061,-2.16474346486271,-6.43583050684472,-0.374786230398099,-0.794883670756218,-0.512707351212075,-1.29290536410793,0,-0.00413229641435784,0,-1.09591979101584,0,0.644353372614457,40.0827572039079,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,2,0,2,1
"4971","E02005080",4970,0.239634897195639,0,0,-10.0074161661494,-1.98004752362134,-0.0849371509999699,-0.284920029914488,2.87649451890654,1.78790890660724,0.549380853159176,-1.04920862626608,1.08554435635782,-0.0859651268894406,0,-0.211497552897012,0,-0.138658594535814,0,-3.62193602256358,26.2204285132107,1,0,0,0,1,0,0,2,0,2,0,0,2,0,0,1,0,0,0,0,0
"4972","E02005081",4971,0.0617357618031681,0.227379768696964,0,9.76124746630029,2.36920261465412,0.00477700150807853,4.78032973794493,-4.88933103247785,-3.11056275292233,0.854839819746542,-2.19387270021086,-2.35578908480343,0.0846457977862672,0,1.33409407032792,0,0.724440426343229,0,-1.33484690789813,19.02931650368,2,2,1,1,1,0,2,1,0,1,2,0,1,2,0,2,1,1,0,2,1
"4973","E02005082",4972,0.815825191741595,0,0,13.6972184523224,1.67622497110983,-0.0105046760416963,3.1273269017974,-2.5311732693931,-3.97044044636743,0.796898388218996,-1.61414324482112,-2.47387401909624,-0.341711862319088,0,1.23112613649256,0,0.805008767486475,0,1.5091307946696,58.5174118878944,1,0,0,1,1,0,2,1,0,1,2,0,1,2,0,1,0,2,0,2,1
"4974","E02005083",4973,0,0,0,9.98237933912654,1.35436597580679,-0.049945301711361,2.98731298282607,-1.51916871505499,-7.01615874989412,0.475000153188617,-2.61949376150209,-2.03562086830154,-2.05477429087971,0,0.465655068951681,0,0.238561271115674,0,-1.16971568491298,66.5003634171602,1,0,0,1,1,0,2,1,0,1,2,0,1,2,0,1,0,2,0,2,1
"4975","E02005084",4974,-0.62430467953381,0.217014038328239,0,12.0176029300827,2.96207223015203,0.125135624798131,6.243352697751,-6.59787990402237,-4.87870442873283,-1.56528694185113,-2.34107475762814,-0.43574848730376,-0.14386968389668,0,1.52008820082014,0,1.10170809484016,0,-0.645090386373188,-52.0270840437448,2,2,0,1,1,0,2,1,0,1,2,0,1,2,0,2,1,1,0,2,1
"4976","E02005085",4975,0.352671971882686,0.217014038328239,0,12.8282308817245,2.70588400603141,0.0204666883547478,6.89122222397634,-8.12525117899204,-4.9733737982784,-0.0688565736607402,-2.11946247820082,-1.3530855489606,-0.207680650361369,0,1.90341875569642,0,2.53175581624162,0,1.43792079929029,-44.9231670392554,2,2,0,1,1,0,2,1,0,1,2,0,1,2,0,2,1,1,0,2,1
"4977","E02005086",4976,-1.77350927050727,0.217014038328239,0,12.2252922450846,2.00433290098563,0.0280125389383239,7.04890063864799,-8.16533946219308,-5.7198661892553,-1.2916181275929,-2.57263291815576,-0.309501118309312,-1.83320480835606,0,1.14127548990155,0,1.26428088554492,0,1.42069834547624,-34.0391642602075,2,2,0,1,1,0,2,1,0,1,2,0,1,2,0,2,1,1,0,2,1
"4978","E02005087",4977,-1.54218268442617,0,0,10.8249238512017,1.04097278721198,0.184319653485585,7.10266916437065,-4.09548596189299,1.526553670164,2.43199388793251,-3.48676166467606,-1.1743444911748,-0.0907425933689668,0,0.262390977881665,0,-0.109752224269856,0,-0.881710698643396,-23.6987262962952,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,0,2,0,2,1
"4979","E02005088",4978,0.0617357618031681,0,0,-5.98359797024163,-1.89444180022979,0.18062154015919,7.03133582667506,-0.197342051577372,5.14802639921718,1.36989715363112,-1.54952412794808,0.533594453348405,-0.383046084807504,0,0.0299213690999013,0,-0.127582246711577,0,-1.53179354613913,-34.2084818287513,2,0,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0,0,0,1,0
"4980","E02005089",4979,-1.04321368885547,0.217014038328239,0,9.28743088801575,0.387444358698644,0.138785246799118,7.91617569856984,-4.11249155287341,2.99094639705632,2.18590251395995,-2.44143806777588,-0.434738413567105,0.203177647739488,0,-0.229550331971204,0,-0.131021884821974,0,-1.12444686573206,-58.5222612550439,2,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,2,1
"4981","E02005090",4980,-1.23126761486626,0,0,12.4053956148281,1.79670131884466,0.166590981454623,6.429215287204,-3.29347778146716,0.954805483887918,0.324863270324549,-3.34305921960907,-2.24434631915062,-1.23301490773906,0,1.20459051473469,0,2.14174879859538,0,-0.76497856408598,-4.21296555959242,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,0,2,0,2,1
"4982","E02005091",4981,0.239634897195639,0.217014038328239,0,9.97124620094202,1.17407862586097,0.0800760069573254,7.40591762437643,-7.92901774266212,1.26694194672377,1.51288901857807,-1.65171845907025,-2.9708256705179,1.06310311190211,0,0.354434179891146,0,1.299614927531,0,-0.803593275583371,-12.1817793931741,2,2,0,1,1,0,2,1,0,1,2,0,1,2,0,2,1,1,0,2,1
"4983","E02005093",4982,-1.33070836687978,0,0,14.0010119876761,2.08762047246707,0.0303036069921074,5.71440265767636,-9.94584664715974,0.321420989812516,2.27410094483473,-2.88015400311929,-2.94009962479803,-1.46846557268872,0,0.811091097115715,0,2.07021405100695,0,-0.555664179368523,26.3865971176633,1,-1,0,1,1,0,0,1,0,1,0,0,1,0,0,2,0,2,0,2,1
"4984","E02005094",4983,1.76640663408534,0.226062401346767,0,12.4411117404383,2.14445843229128,0.145427407934758,7.97615718394512,-7.90769636403272,-2.38223584992724,-0.272112850870013,-1.74224353917029,-1.72115054584839,0.607076082077888,0,0.141156140772486,0,-0.656161817160205,0,0.0785972360148381,-68.9588593437423,2,2,1,1,1,0,2,1,0,1,2,0,1,2,0,0,1,1,0,2,1
"4985","E02005095",4984,-0.473226222946953,0.226062401346767,0,14.8391885041084,2.29796220545948,0.0627737493572634,7.78254324317732,-9.08119221918132,-2.35085379470905,0.572226405012081,-1.61029091246829,-2.92140370792411,-0.413467365193697,0,-0.0942650947782746,0,1.33367055201054,0,-0.294287505545926,-53.1254930230246,2,2,1,1,1,0,2,1,0,1,2,0,1,2,0,2,1,1,0,2,1
"4986","E02005096",4985,1.04674112931507,0.217014038328239,0,2.77981040631446,0.979003423703449,0.187857111304775,8.44351624315363,-7.55682592853353,1.39176524978695,-0.0225752419387351,-1.49606326010894,1.09465170046298,-0.10620557251182,0,-0.0122257693986043,0,-2.50732280660945,0,-0.508171690181181,-108.567865812859,0,2,0,0,2,0,2,1,0,1,2,0,1,2,0,0,1,1,0,0,0
"4987","E02005097",4986,0,0.217014038328239,0,17.2568491139553,2.14597355036164,0.220147405221783,9.13698437489908,-10.3160632441656,-2.04883925947569,-0.192186339034658,-2.02429638394742,-0.931844271284776,0.348974711745985,0,0.186069523961674,0,1.67074563931988,0,-0.805725767227624,-137.810615329585,0,2,0,1,1,0,2,1,0,1,2,-1,1,2,-1,0,1,1,0,2,1
"4988","E02005098",4987,1.09102709512862,0,0,5.46548019930497,2.62449847880098,0.18871421095051,9.08196346790593,-10.2983579281539,-3.98254369593817,-0.343943934256161,-2.67133759119268,0.749042316040324,0.80879452484428,0,0.675236692766708,0,-0.454483396510681,0,-0.310124359807427,-158.002713065484,0,0,0,1,1,0,2,1,0,1,2,-1,1,2,-1,0,0,2,0,2,1
"4989","E02005099",4988,1.26247596626465,0,0,13.8792485769716,2.64037100862795,0.180084699986202,7.10054466756431,-5.70037668749587,-4.26396165804315,0.283044932472105,-2.47281473745032,-0.728456302119303,-0.556504293780468,0,0.878900005906303,0,0.631164938587718,0,-0.392195468517222,-63.2723628145779,2,0,0,1,1,0,2,1,0,1,2,0,1,2,0,0,0,2,0,2,1
"4990","E02005100",4989,0.514788557448744,0.226062401346767,0,5.18821252677328,1.36807064012379,0.014367946876252,7.0018504145761,-9.4059772996253,-2.50607634498901,-0.1496437246661,-1.21737259550316,0.769571159581672,-0.109760155345446,0,1.66375161743947,0,0.955270881237758,0,-0.670180170904165,-41.8093187879317,2,2,1,1,1,0,2,1,0,1,2,0,1,2,0,2,1,1,0,2,1
