"","MSOA","Bus_stops","Train_stations","metro_stations","HH_owning_cars_perc","work_from_home_perc","underground_metro_perc","train_perc","bus_perc","taxi_perc","motorcycle_perc","bicycle_perc","on_foot_perc","other_perc","avg_time_from_origin_car_UNWEIGHTED","avg_time_car","avg_time_from_origin_bus_UNWEIGHTED","avg_time_bus","avg_time_from_origin_rail_UNWEIGHTED","avg_time_rail","car_perc","yj_idr_Kmeans_cluster","yj_DB_cluster","log_zscore_DB_cluster","log_zscore_kmeans_cluster","log_zscore_H_cluster","log_range_DB_cluster","log_range_H_cluster","log_range_kmeans_cluster","log_idr_DB_cluster","log_idr_kmeans_cluster","log_idr_H_cluster","yj_idr_DB_cluster","yj_idr_H_cluster","yj_H_cluster","yj_Kmeans_cluster","yj_Zscore_DB_cluster","yj_Zscore_H_cluster","yj_zscore_Kmeans_cluster"
"6929","W02000146",74,NA,NA,93.5212298682284,26.0177532904806,0.0306091215182124,0.397918579736762,1.04071013161922,0.0306091215182124,0.367309458218549,0.459136822773186,1.98959289868381,0.459136822773186,177.389721948201,18.8941167776763,392.086214230524,47.2424716060606,280.149024727815,8.998157,69.2072237526783,1,0,-1,2,3,-1,2,3,-1,3,2,0,1,0,2,0,0,1
"6930","W02000147",78,NA,NA,83.3592052157715,16.1415289256198,0.0258264462809917,1.05888429752066,1.62706611570248,0.464876033057851,0.413223140495868,0.878099173553719,12.629132231405,0.43904958677686,183.096511297694,19.7202561472932,395.436215891918,32.1290805928571,288.836293079476,NA,66.3223140495868,2,-1,0,2,3,-1,3,4,-1,4,3,-1,2,0,2,0,0,1
"6931","W02000148",40,NA,NA,74.1949713277459,9.19589392643285,0.128314798973482,1.24037639007699,1.83917878528657,0.855431993156544,0.727117194183062,0.812660393498717,19.7604790419162,0.427715996578272,180.524132531113,12.7749023744672,393.870498286543,23.1486287023256,271.471806181253,82.0396947333333,65.0128314798974,2,0,0,2,1,0,4,3,0,3,4,0,2,0,0,0,0,0
"6932","W02000149",86,1,NA,72.0203735144312,12.2800718132855,0.0359066427289048,0.861759425493716,2.04667863554758,0.394973070017953,0.394973070017953,0.825852782764811,18.5996409335727,0.394973070017953,180.28690300193,13.8815202033666,389.293072374616,11.7930610872727,269.021305177878,NA,64.165170556553,2,-1,-1,2,3,-1,3,4,-1,4,3,-1,2,1,1,-1,0,0
"6933","W02000151",72,NA,NA,81.2714241196635,10.251256281407,0.100502512562814,0.469011725293132,2.17755443886097,0.234505862646566,0.770519262981574,0.603015075376884,4.28810720268007,0.435510887772194,169.02976192851,18.9832929235019,384.407559082072,49.1331481774194,251.665355380961,53.6492025,80.6700167504188,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"6934","W02000152",68,1,NA,84.1452612931798,11.5598478197249,0.0292654375182909,0.438981562774364,2.19490781387182,0.117061750073164,0.6438396254024,0.673105062920691,4.21422300263389,0.497512437810945,173.850909131843,17.4636585170999,385.324415066309,34.1482286319444,263.700697258034,240.64877,79.6312554872695,1,2,0,2,3,0,4,3,0,3,4,-1,1,1,1,0,2,1
"6935","W02000153",160,1,NA,88.7197851387645,19.6957123098202,0.138312586445367,1.27247579529737,2.65560165975104,0.138312586445367,0.580912863070539,0.470262793914246,1.54910096818811,0.691562932226833,181.759796156436,20.0062435912017,405.682925304541,39.0215929677419,262.363247638662,189.109915,72.8077455048409,1,-1,0,2,3,-1,2,3,-1,3,2,0,1,1,1,-1,2,1
"6936","W02000154",49,2,NA,78.3193779904306,8.14580031695721,0.126782884310618,0.602218700475436,1.61648177496038,0.253565768621236,0.570522979397781,0.3486529318542,11.7591125198098,0.665610142630745,172.637138906332,16.7488219504404,387.388245713165,33.0780799387755,261.485069671644,161.014609,75.9112519809826,1,2,-1,2,1,-1,4,3,-1,3,4,-1,1,1,1,0,2,1
"6937","W02000156",89,NA,NA,86.128364389234,11.137378513265,0.052534804307854,0.394011032308905,2.28526398739165,0.183871815077489,0.60415024954032,0.446545836616759,4.70186498555293,0.577882847386394,172.763665215734,15.9473964955717,379.588035507194,30.8823401559524,264.048841509943,76.01305725,79.6164959285527,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6938","W02000157",115,NA,NA,85.3836150845254,11.5999016957483,0.0491521258294421,0.294912754976653,2.40845416564266,0.0491521258294421,0.491521258294421,0.393217006635537,3.46522487097567,0.442369132464979,177.854253840883,17.9711311823707,382.877352152201,33.84534171875,269.185831405472,236.908445,80.8060948636029,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"6939","W02000158",56,NA,NA,86.2598588625986,9.88579586009993,0.178443968593862,0.356887937187723,2.56959314775161,0.178443968593862,0.606709493219129,0.46395431834404,3.56887937187723,0.392576730906495,173.122752888557,16.4849506792046,389.684603081516,53.835648,259.561466519581,226.7070125,81.7987152034261,1,-1,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"6940","W02000159",82,1,NA,76.5825242718447,11.0476966979209,0.122299225438239,0.815328169588259,3.54667753770893,0.163065633917652,0.489196901752956,0.285364859355891,5.74806359559723,0.366897676314717,183.453678735105,19.0518243666863,408.400161095818,47.1643274125,256.940325944841,216.75742,77.4154097024052,1,2,0,2,3,0,4,3,0,3,4,0,1,1,1,0,2,1
"6941","W02000160",60,1,NA,87.0967741935484,9.21754593953764,0.0889152341434499,0.592768227622999,1.92649673977475,0.0889152341434499,0.652045050385299,0.4742145820984,3.82335506816835,0.38529934795495,173.471818720317,14.7415850937739,396.766291883975,21.1286036370968,251.137790148438,186.081493333333,82.7504445761707,1,2,0,2,3,0,4,3,0,3,4,-1,1,1,1,0,2,1
"6942","W02000161",56,NA,NA,73.7068965517241,8.64304235090752,0.0432152117545376,1.08038029386344,2.46326707000864,0.605012964563526,0.518582541054451,1.25324114088159,12.0138288677615,0.518582541054451,174.836685808374,11.4987162791802,393.240533480391,33.9682105943396,247.153620895265,221.61017,72.8608470181504,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6943","W02000162",82,1,NA,78.4977519174821,9.76994323274574,0.0597550044816253,3.37615775321183,3.13713773528533,0.268897520167314,0.478040035853003,1.28473259635494,6.09501045712578,0.298775022408127,179.600463697945,15.2271097692478,406.933239357032,29.64423983,250.113321734801,234.37923,75.2315506423663,1,2,0,2,3,0,4,3,0,3,4,-1,1,1,1,0,2,1
"6944","W02000163",38,NA,NA,72.2901729228174,6.96087352138307,0,1.36487716105551,1.91082802547771,0.454959053685168,0.409463148316652,1.45586897179254,12.9208371246588,0.500454959053685,175.49812197842,11.9171744140636,392.655575422453,23.3097484794872,245.48635057674,NA,74.0218380345769,1,0,0,2,3,0,3,4,0,4,3,0,1,0,0,0,0,0
"6945","W02000164",60,NA,NA,77.825370675453,8.68113522537563,0.0667779632721202,1.96994991652755,2.30383973288815,0.400667779632721,0.400667779632721,1.13522537562604,10.3171953255426,0.200333889816361,176.130431076336,13.1600754964112,394.054181425984,29.1219880428571,248.641371353979,214.772375,74.5242070116861,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6946","W02000165",35,NA,NA,73.0810045985143,6.16065350578625,0.0340367597004765,1.56569094622192,1.53165418652144,0.442477876106195,0.646698434309054,1.56569094622192,14.9421375085092,0.442477876106195,175.12759781515,12.9820013869835,395.086935509285,25.8308309102439,244.948396386995,208.46533,72.6684819605174,1,0,0,2,1,0,4,3,0,3,4,0,1,0,2,0,0,0
"6947","W02000166",102,1,NA,76.8252212389381,6.13963596848682,0.054333061668025,0.570497147514263,3.77614778592774,0.380331431676175,0.842162455854387,1.41265960336865,6.27546862265689,0.244498777506112,174.92132383673,13.2422476538631,392.29222605138,29.9879900939394,247.742250712041,113.744581,80.3042651453409,1,2,0,2,3,0,4,3,0,3,4,-1,1,1,1,-1,2,1
"6948","W02000167",49,1,NA,60.6460118655241,6.81177976952625,0.0256081946222791,2.8169014084507,2.02304737516005,0.793854033290653,0.28169014084507,2.09987195902689,15.9282970550576,0.793854033290653,176.446763589015,13.3516079264236,394.783188687731,30.2389074084507,243.180471977059,198.45282,68.4250960307298,1,2,0,2,3,0,4,3,0,3,4,-1,1,1,1,0,0,0
"6949","W02000168",33,1,NA,81.2852311161218,7.0223752151463,0.103270223752151,0.481927710843374,3.95869191049914,0.0344234079173838,0.619621342512909,0.619621342512909,6.71256454388985,0.516351118760757,171.32806791673,13.1001888858856,385.972711158826,32.5853359915094,255.6848489647,38.3782135,79.9311531841652,1,-1,0,2,3,0,4,3,0,3,4,0,1,1,1,0,2,1
"6950","W02000169",65,NA,NA,80.5899851264254,9.80913264073448,0.0483208504469679,0.483208504469679,3.84150761053395,0.652331481034066,0.79729403237497,0.55568978014013,5.04952887170814,0.604010630587098,167.961228112318,12.2037728055064,377.529225268658,35.3209339803922,264.816034245521,260.69482,78.1589755979705,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6951","W02000170",69,NA,NA,80.4550155118924,6.1389337641357,0.0692360950842372,0.57696745903531,4.82344795753519,0.784675744288022,0.484652665589661,0.553888760673898,6.90053081006231,0.369259173782599,167.230054615313,8.64478919395768,382.460183273337,28.6787160155,236.256186213234,202.135335,79.2984075698131,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,0
"6952","W02000171",47,NA,NA,90.2980535279805,7.10772257747172,0.073782587309395,0.467289719626168,3.02508607968519,0.319724545007378,0.59026069847516,0.418101328086572,4.03344810624693,0.319724545007378,169.339739237452,10.4896387646819,381.588133206874,25.3415039405172,242.056548219233,115.703734,83.6448598130841,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"6953","W02000172",54,NA,NA,78.3384908355153,6.60674157303371,0.0224719101123595,0.224719101123596,4.15730337078652,0.269662921348315,0.786516853932584,0.651685393258427,7.91011235955056,0.606741573033708,171.844723583197,11.7467169686007,386.124083146758,33.9209008837989,254.188147261116,222.03766,78.7640449438202,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6954","W02000173",43,NA,NA,87.8138600602611,6.50065530799476,0.0786369593709043,0.891218872870249,3.19790301441678,0.340760157273919,0.760157273918742,0.917431192660551,2.69986893840105,0.445609436435125,167.166662404305,11.9812285424434,374.455598889418,32.6307050423729,231.548350698598,193.671713333333,84.1677588466579,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"6955","W02000174",50,NA,NA,83.9927592448927,7.00116686114352,0.0933488914819137,0.653442240373396,4.31738623103851,0.303383897316219,0.560093348891482,0.88681446907818,4.85414235705951,0.420070011668611,172.700585959603,11.8320658423829,383.376095002166,29.6059048497238,237.668712232759,92.829807,80.9101516919487,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"6956","W02000175",45,NA,NA,69.2037470725995,5.3127677806341,0.0856898029134533,0.571265352756355,8.62610682662097,1.02827763496144,0.628391888031991,1.02827763496144,11.5681233933162,0.371322479291631,167.941995398709,8.99281235449804,377.269672150146,22.0673526857143,238.846256217233,70.6913,70.7797772065124,1,0,0,2,3,0,4,3,0,3,4,0,1,0,0,0,0,0
"6957","W02000176",57,NA,NA,72.3510346546996,6.78794461037198,0.0543035568829758,0.488732011946783,6.70648927504752,0.950312245452077,0.51588379038827,0.977464023893565,7.03231061634537,0.65164268259571,170.796162361172,10.0773279858359,376.458889948702,21.0338662451064,240.291560851452,NA,75.8349171870757,1,0,0,2,3,0,3,4,0,4,3,0,1,0,0,0,0,0
"6958","W02000177",52,1,NA,82.4949698189135,6.59599528857479,0.0294464075382803,1.11896348645465,4.41696113074205,0.824499411071849,0.94228504122497,0.94228504122497,4.59363957597173,0.265017667844523,167.987193547437,10.2868965242118,376.463211415596,29.84249332,232.074525642828,191.09425,80.2709069493522,1,2,0,2,3,0,4,3,0,3,4,-1,1,1,1,0,2,1
"6959","W02000178",52,NA,NA,57.3940847322142,4.8121292023731,0,0.3295978905735,11.7007251153593,1.1206328279499,0.692155570204351,1.21951219512195,10.44825313118,0.494396835860251,170.723210772296,8.64676206170656,375.476567773545,21.6240370346154,240.251811985475,NA,69.1825972313777,1,0,0,2,3,0,3,4,0,4,3,-1,1,0,0,0,0,0
"6960","W02000179",50,1,NA,86.4980406127538,7.47578692493947,0.0907990314769976,1.51331719128329,3.60169491525424,0.302663438256659,0.575060532687651,1.4225181598063,4.35835351089588,0.332929782082324,173.509530063908,12.3131416443346,383.374070604359,22.5385726869565,236.109942448563,141.891584,80.3268765133172,1,2,0,2,3,0,4,3,0,3,4,0,1,1,1,0,2,1
"6961","W02000180",62,NA,NA,69.0866510538642,6.12737699969816,0.0603682463024449,0.633866586175672,8.24026562028373,0.965891940839119,0.724418955629339,0.754603078780561,9.68910353154241,0.392393600965892,170.599805117234,9.02905705404783,372.426984682156,16.8786603769231,242.271538634871,20.51873,72.4117114397827,1,0,0,2,3,0,4,4,0,4,4,0,1,0,0,0,0,0
"6962","W02000181",57,NA,NA,70.1342281879195,6.08038474750945,0.103057368601855,0.652696667811749,6.93919615252491,1.13363105462041,0.61834421161113,1.16798351082102,7.79800755754036,0.790106492614222,169.892220214817,9.67228933040816,373.571220779809,18.5119065848485,235.28359399314,112.8015415,74.7165922363449,1,0,0,2,3,0,4,3,0,3,4,0,1,0,0,0,0,0
"6963","W02000182",33,NA,NA,73.4474753337203,5.19375672766415,0.0538213132400431,0.484391819160388,9.09580193756728,0.807319698600646,0.430570505920344,1.02260495156082,9.52637244348762,0.430570505920344,169.949488317978,8.72284522317667,369.481900407111,17.199428473716,237.872070266286,124.6289375,72.9547900968784,1,0,0,2,3,0,4,3,0,3,4,0,1,0,0,0,0,0
"6964","W02000183",34,NA,NA,59.2194437952793,5.09696668324217,0.0994530084535057,1.16857284932869,9.24912978617603,0.944803580308304,0.497265042267529,1.6907011437096,14.6444554947787,0.571854798607658,169.550139772351,9.38820717467829,365.183513510789,16.5900485741573,237.852861618821,10.15555,66.0367976131278,2,0,0,2,0,0,3,4,0,4,3,0,2,0,0,0,0,0
"6965","W02000184",49,NA,NA,75.1259445843829,6.51101611312068,0.0328839197632358,0.591910555738244,6.28082867477803,0.723446234791187,1.15093719171325,1.01940151266031,6.11640907596185,0.526142716211772,170.772004100168,9.49444725931798,371.764326132359,17.4954153269231,243.494035031954,215.96696,77.0470240052614,1,0,0,2,3,0,4,3,0,3,4,0,1,0,0,0,0,0
"6966","W02000185",43,NA,NA,88,11.2769485903814,0,0.580431177446103,1.9485903814262,0.165837479270315,0.746268656716418,0.787728026533997,3.81426202321725,0.497512437810945,177.934766186877,16.9032345693364,390.86183848743,26.5206796818182,242.078012620192,NA,80.1824212271973,1,0,0,2,3,0,3,4,0,4,3,1,1,0,2,0,0,1
"6967","W02000186",60,NA,NA,49.1428571428571,5.73294629898403,0.181422351233672,0.870827285921626,14.8766328011611,1.56023222060958,0.653120464441219,1.0522496371553,13.6066763425254,0.761973875181422,169.856485833322,7.82351669663405,370.071510047243,17.903325686802,237.492018190348,82.86842096,60.7039187227866,2,0,0,2,0,0,4,2,0,2,4,0,2,0,0,0,0,0
"6968","W02000187",40,NA,NA,89.2541087231353,8.7966488956588,0.114242193450114,0.418888042650419,4.11271896420411,0.266565118050267,0.685453160700685,1.63747143945164,3.38918507235339,0.418888042650419,173.928933769754,10.3263437961578,382.284760985098,20.6941047192308,240.906720494265,222.89196,80.1599390708302,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6969","W02000188",58,NA,NA,65.1912074676302,5.66272557560672,0.15556938394524,1.05787181082763,6.96950840074673,0.528935905413815,0.404480398257623,2.58245177349098,18.0149346608587,0.902302426882389,169.144337607384,10.1550277808161,366.911233493779,20.6381056235849,237.913944114179,104.2289637,63.7212196639701,2,0,0,2,0,0,4,3,0,3,4,0,2,0,0,0,0,0
"6970","W02000189",40,NA,NA,73.2191408374116,9.8698153194066,0,0.666061156524372,4.1780199818347,0.514683620950651,0.635785649409628,1.84680593399939,8.50741749924311,0.544959128065395,171.581430843486,9.96354238070757,375.791788160408,25.8304309946565,243.047669793404,NA,73.2364517105662,1,0,0,2,3,0,3,4,0,4,3,0,1,0,0,0,0,0
"6971","W02000190",30,NA,NA,86.679822397632,8.02092414995641,0.13077593722755,1.08979947689625,5.36181342632956,0.3487358326068,0.479511769834351,2.2667829119442,5.62336530078466,0.610287707061901,172.65179324959,12.2040738551084,381.031162280823,34.3259458268908,243.179108786405,208.885943333333,76.0680034873583,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6972","W02000191",42,NA,NA,71.220633299285,8.78037045946596,0.2165022853019,1.61173923502526,4.95549675246572,0.841953331729613,0.336781332691845,2.64613904257878,22.6124609093096,0.625451046427712,170.836990696745,12.482029989706,373.583192160007,32.3947776429319,238.687931530009,184.521544,57.3731056050036,2,0,0,2,3,0,4,3,0,3,4,0,2,0,0,0,0,0
"6973","W02000192",75,1,NA,47.8243748769443,9.06539433062026,0.168397417906259,2.24529890541678,8.11114229581813,0.841987089531294,0.308728599494808,2.52596126859388,30.5360651136683,0.954252034802133,169.860390595404,13.038643178542,368.263454778475,26.3331120228346,235.647668735495,141.9246946,45.2427729441482,0,2,0,2,1,0,4,3,0,3,4,6,0,1,1,0,0,0
"6974","W02000193",26,NA,NA,60.0720421169299,8.50581230507514,0.141763538417919,1.61610433796428,6.54947547490785,1.16246101502694,0.45364332293734,3.20385596824497,30.7343351290048,0.510348738304508,170.759601885502,15.3884968452525,372.455949323775,31.0514918179612,239.72478227744,136.9695573,47.1222001701163,0,0,0,2,1,0,4,3,0,3,4,-1,0,0,0,0,0,0
"6975","W02000194",52,NA,NA,82.1486928104575,10.6897942718838,0.161355385235982,1.8555869302138,4.35659540137152,0.443727309398951,0.484066155707947,2.58168616377572,12.5857200484066,0.605082694634933,171.562779421442,11.2605345930923,375.098853239688,32.7017011135922,241.107573714471,121.804588,66.2363856393707,2,0,0,2,3,0,4,3,0,3,4,0,2,0,2,0,0,1
"6976","W02000195",39,NA,NA,87.0134730538922,14.749498997996,0.160320641282565,0.761523046092184,2.36472945891784,0,0.440881763527054,2.12424849699399,4.28857715430862,0.521042084168337,173.636826392044,14.2809380078809,379.129074282474,38.4524071473684,244.508923996709,211.10098,74.5891783567134,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,2,1
"6977","W02000196",44,NA,NA,76.3879817112998,9.80085903943772,0.156188988676298,0.741897696212417,4.7637641546271,0.312377977352597,0.351425224521671,2.96759078484967,5.97422881686841,0.741897696212417,172.957886996793,11.4513588710557,379.908007590224,34.7571166711864,246.229358599626,215.06784,74.1897696212417,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6978","W02000197",70,NA,NA,92.4535456958665,23.8028169014084,0.105633802816901,0.845070422535211,1.40845070422535,0.0352112676056338,0.387323943661972,1.02112676056338,3.80281690140845,0.633802816901408,180.350297296057,18.5330518272362,391.330878472574,49.9005765277778,251.419795132827,215.9021,67.9577464788732,1,0,0,2,1,0,2,3,0,3,2,0,2,0,2,0,2,1
"6979","W02000198",50,NA,NA,84.3300747556067,14.7768395657419,0.271411338962606,1.08564535585042,3.28709288299156,0.241254523522316,0.542822677925211,2.92521109770808,6.66465621230398,0.814234016887817,174.218895132169,14.20435984019,386.354638813942,45.8737966807692,248.156747136274,138.29957055,69.3908323281062,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,2,1
"6980","W02000200",77,NA,NA,79.1218637992831,9.09905871806365,0,0.537875392200807,3.36172120125504,0.179291797400269,0.717167189601076,0.717167189601076,5.15463917525773,0.313760645450471,164.845310774267,17.5718245666878,366.499557326345,43.5802895466667,238.236791224982,NA,79.9193186911699,1,0,0,2,3,0,3,4,0,4,3,-1,1,0,2,0,0,1
"6981","W02000201",49,NA,NA,76.4554794520548,7.45654162854529,0,0.457456541628545,3.29368709972553,0.274473924977127,0.5032021957914,0.457456541628545,8.87465690759378,0.228728270814273,159.625441520275,17.5205956277419,363.743094725496,43.0104320014706,245.121148110082,NA,78.4537968892955,1,0,0,2,3,0,3,4,0,4,3,0,1,0,2,0,0,1
"6982","W02000202",87,NA,NA,80.2406199021207,8.83999227948273,0.0579038795599305,0.926462072958888,2.95309785755646,0.559737502412662,0.868558193398958,0.694846554719166,5.6359776104999,0.675545261532523,167.777804684669,14.3717428017251,374.055771048606,27.7148715724138,240.01859770754,209.618363333333,78.7878787878788,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6983","W02000203",86,NA,NA,77.9239246356203,8.61771802826611,0.103412616339193,1.34436401240951,3.61944157187177,0.172354360565322,0.448121337469838,0.723888314374354,5.48086866597725,0.482592209582902,164.820210004486,14.4324115691638,369.382837238106,40.7464062607843,240.485358172199,63.03451,79.0072388831437,1,0,0,2,3,0,4,3,0,3,4,0,1,0,2,0,0,1
"6984","W02000204",41,NA,NA,86.9047619047619,8.01502817783344,0.0939261114589856,2.50469630557295,1.25234815278647,0.250469630557295,0.250469630557295,0.626174076393237,5.16593613024421,0.438321853475266,166.119280572729,12.2659945305337,366.624885879043,19.7759527444444,227.61566874916,194.66972,81.4026299311209,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"6985","W02000205",37,NA,NA,77.9190751445087,6.45288994457641,0.118764845605701,2.01900237529691,2.96912114014252,0.158353127474268,0.51464766429137,0.791765637371338,8.55106888361045,0.554235946159937,166.167976881266,10.3875244150715,365.576907910054,22.9812477746479,230.390808259214,185.45153,77.8701504354711,1,0,0,2,1,0,4,3,0,3,4,0,1,0,2,0,0,1
"6986","W02000206",30,1,NA,57.3507573507574,7.30858468677494,0.154679040989946,4.292343387471,2.97757153905646,0.580046403712297,0.541376643464811,1.00541376643465,18.1361175560712,0.232018561484919,166.23749557985,11.2714323480366,368.323249312496,23.6651421444444,224.217060660931,28.189165,64.7718484145398,2,2,0,2,1,0,4,2,0,2,4,0,2,1,1,0,2,0
"6987","W02000207",38,NA,NA,87.6110331930809,6.38888888888889,0,1.70634920634921,2.53968253968254,0.555555555555556,0.595238095238095,0.634920634920635,3.80952380952381,0.674603174603175,167.974053020192,12.7676665314096,373.632734966644,25.1333118253968,228.292688539272,NA,83.0952380952381,1,0,0,2,3,0,3,4,0,4,3,-1,1,0,2,0,0,1
"6988","W02000208",79,1,NA,78.3991518685396,6.61643513068048,0.0706380974805745,1.60113020955969,3.62608900400283,0.306098422415823,0.72992700729927,0.72992700729927,7.41700023546032,0.423828584883447,166.215060219303,10.9715396016008,366.963149939174,19.9635524121622,228.167966456533,136.975654333333,78.4789263009183,1,2,0,2,1,0,4,3,0,3,4,0,1,1,1,0,2,1
"6989","W02000209",78,NA,NA,64.0459363957597,8.17717206132879,0.113571834185122,0.681431005110733,6.07609312890403,0.454287336740488,0.283929585462805,0.397501419647927,7.49574105621806,0.511073253833049,165.609706434315,15.4596612517073,378.601478604221,41.613880040404,232.912847766143,151.741765,75.809199318569,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"6990","W02000210",49,NA,NA,69.8084866691701,5.52875695732839,0.0742115027829314,3.04267161410019,3.22820037105751,0.705009276437848,0.779220779220779,0.816326530612245,11.4285714285714,0.593692022263451,167.012693986724,10.4819854116721,373.127335007484,15.5096002011628,226.202991350368,9.613313,73.8033395176252,1,0,0,2,1,0,4,4,0,4,4,0,1,0,0,0,0,0
"6991","W02000211",64,1,NA,66.0535117056856,6.64389941012108,0.0620925178515989,2.76311704439615,5.02949394597951,0.496740142812791,1.08661906240298,1.08661906240298,7.35796336541447,0.589878919590189,165.975220865353,10.1289708361111,366.887267006249,20.8035874210526,224.309596730552,139.749795,74.8835765290283,1,2,0,2,1,0,4,3,0,3,4,-1,1,1,1,0,2,0
"6992","W02000212",109,NA,NA,76.9599042489527,5.98729966737224,0,0.997883277895373,4.1124886604173,0.604777744179014,0.997883277895373,0.937405503477472,3.96129422437254,0.332627759298458,168.66422670043,13.8218695948789,363.267723995417,26.989264219697,233.370646280002,NA,82.0683398850922,1,0,0,2,0,0,3,4,0,4,3,-1,1,0,0,0,0,0
"6993","W02000213",81,1,NA,83.5841313269494,6.42142626653759,0.0968054211035818,1.19393352694418,2.38786705388835,0.419490158115521,0.613101000322685,2.1297192642788,3.83994837044208,0.419490158115521,165.946384134106,10.1384028718737,361.123468002153,22.6628338873239,220.754424041425,258.621,82.4782187802517,1,2,0,2,3,0,4,3,0,3,4,-1,1,1,1,0,2,1
"6994","W02000214",63,NA,NA,64.7554806070826,4.04949381327334,0.0281214848143982,0.956130483689539,5.14623172103487,0.506186726659168,1.32170978627672,3.03712035995501,10.9955005624297,0.449943757030371,166.373591017325,8.99370864157526,363.210748272184,17.2829467225434,220.320729899897,NA,73.5095613048369,1,0,0,0,0,0,3,4,0,4,3,0,1,0,0,0,0,0
"6995","W02000215",63,NA,NA,64.2654700047237,6.15636066466903,0.0817216017433942,1.4709888313811,3.94987741759738,0.681013347861618,1.08962135657859,3.35058567147916,12.0675565241079,0.490329610460365,165.923772849715,10.9721974994205,363.018802365254,28.6912525294964,218.501562370254,186.9955,70.6619449741215,1,0,0,2,1,0,4,3,0,3,4,0,1,0,0,0,0,0
"6996","W02000216",56,NA,NA,73.6667770785028,5.89318600368324,0.0306936771025169,2.97728667894414,2.3634131368938,0.552486187845304,0.89011663597299,2.63965623081645,12.2774708410068,0.705954573357888,165.231196804569,10.7656270640848,355.350127473031,30.6148998585714,219.204076840924,4.0531034,71.6697360343769,1,0,0,2,3,0,3,4,0,4,3,0,1,0,0,0,0,0
"6997","W02000217",33,1,NA,79.5655375552283,8.38160136286201,0,1.73764906303237,2.69165247018739,0.272572402044293,1.09028960817717,1.97614991482112,6.2350936967632,0.272572402044293,164.665423242647,12.4329636826046,356.370186570976,24.8063986358974,216.833355335564,NA,77.3424190800681,1,2,0,2,0,0,3,4,0,4,3,0,1,1,1,0,2,1
"6998","W02000218",60,NA,NA,65.6102494942684,5.84913271480436,0.0806776926179911,1.73457039128681,5.16337232755143,1.7749092375958,0.161355385235982,0.0806776926179911,9.31827349737797,0.36304961678096,164.596861460588,13.8726747704028,368.609058497569,29.31971895,227.665637613039,30.5196465,75.4739814441307,1,-1,0,2,3,0,4,3,0,3,4,-1,1,0,0,-1,0,0
"6999","W02000219",46,2,NA,70.6794911573069,5.97878495660559,0.0321440051430408,3.02153648344584,2.41080038572806,0.867888138862102,0.289296046287367,0.225008036001286,11.1218257794921,0.578592092574735,163.497847179549,13.6145952270225,365.188980010137,39.8276344428571,224.453303941633,66.875275,75.4741240758598,1,2,1,2,1,0,4,3,0,3,4,-1,1,1,1,0,2,1
"7000","W02000220",66,NA,NA,73.644534647724,6.5978198508319,0.057372346528973,1.37693631669535,6.56913367756741,0.200803212851406,0.65978198508319,0.344234079173838,5.70854847963282,0.344234079173838,160.562532954729,14.6515847694625,358.799153920149,28.5689118371041,229.105523150229,31.000597,78.1411359724613,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"7001","W02000221",68,NA,NA,72.3839009287926,7.00475435816165,0.0950871632329636,1.23613312202853,6.56101426307449,0.285261489698891,0.760697305863708,0.380348652931854,7.48019017432647,0.570522979397781,161.719117890293,13.6663962727105,355.662472292184,24.6367035051546,226.434509098792,206.76587,75.6259904912837,1,0,0,2,3,0,4,3,0,3,4,-1,1,0,2,0,0,1
"7002","W02000222",51,1,NA,78.6073500967118,6.52761684047895,0,2.00849748937814,2.240247199691,0.347624565469293,0.231749710312862,0.308999613750483,5.94824256469679,0.231749710312862,162.321462469379,12.3576424013171,362.584516560116,27.0602042814815,221.49251853705,NA,82.1552723059096,1,-1,0,2,3,0,3,4,0,4,3,-1,1,1,1,0,2,1
